index,id,location,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,LEV1,LEV2,LEV3,LEV4,LEV5,BEG,END,Maximum Error Distance,Certainty,X,Y
339,99.0,秦,['秦'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
340,99.0,湖南,['湖南'],南,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
341,99.0,阳城,['阳城'],,[['阳城']],[{'county': 140522}],County,[],modern,POINT (112.35775456026812 35.469189039888896),['山西省'],['晋城市'],['阳城县'],[],[],[],[],[],[],[],59.807328538756046,0.9881493802491503,112.35775456026812,35.469189039888896
342,99.0,韩县,['韩县'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
343,99.0,襄城,['襄城'],,[['襄城']],[{'county': 411025}],County,[],modern,POINT (113.56201351843009 33.8560914989737),['河南省'],['许昌市'],['襄城县'],[],[],[],[],[],[],[],44.641506794131274,0.9911544365038909,113.56201351843009,33.8560914989737
344,99.0,韩国,['韩国'],,[['韩国']],[{'LEV2': 'hvd_112597'}],['国'],[],historic,POINT (113.46706 34.16249),[],[],[],[],['韩国'],['西汉'],[],[],[-202.0],[-202.0],3.8685504605195598,0.9992334598181412,113.46706,34.16249
345,99.0,雍氏,['雍氏'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
346,99.0,韩,['韩'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
347,99.0,河南,['河南'],南,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
348,99.0,安阳,['安阳'],,[['安阳']],[{'prefecture': 4105}],Prefecture,[],modern,POINT (113.91996657201076 35.78345203480426),['河南省'],['安阳市'],['NA'],[],[],[],[],[],[],[],151.16032408128245,0.9700480933378981,113.91996657201076,35.78345203480426
349,100.0,山西省文水县,['山西省文水县'],,"[['山西', '文水']]",[{'county': 141121}],County,[],modern,POINT (112.08449895370137 37.44815629716777),['山西省'],['吕梁市'],['文水县'],[],[],[],[],[],[],[],70.54339100875903,0.9860220658035481,112.08449895370137,37.44815629716777
350,100.0,平陵,['平陵'],,[['平陵']],[{'LEV1': 'hvd_40593'}],['县'],[],historic,POINT (119.32349 31.44399),['山东省'],['德州市'],['陵城区'],['平陵县'],['义兴郡'],['扬州'],['东汉'],[],[304],[431],4.856936287024873,0.9990376145115003,119.32349,31.44399
351,100.0,秦,['秦'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
352,100.0,赵,['赵'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.597044502895955,0.9919558330196878,114.84986570556961,37.7772686779257
353,100.0,晋国,['晋国'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145593,37.99490758059366
354,100.0,山西省阳曲县,['山西省阳曲县'],,"[['山西', '阳曲']]",[{'county': 140122}],County,[],modern,POINT (112.59149975175032 38.186747937047),['山西省'],['太原市'],['阳曲县'],[],[],[],[],[],[],[],87.44477664945516,0.9826731134362715,112.59149975175032,38.186747937047
355,100.0,平陵县,['平陵县'],,"[['陵县'], ['平陵']]","[{'LEV1': 'hvd_1000'}, {'LEV1': 'hvd_40593'}]","['县', '县']",['Multiple Matches'],historic,,['山东省'],['德州市'],['陵城区'],"['陵县', '平陵县']","['济南府', '义兴郡']","['山东', '扬州']",['东汉'],[],"[1820, 304]","[1820, 431]",,,,
356,101.0,山西省清徐县,['山西省清徐县'],,"[['山西', '清徐']]",[{'county': 140121}],County,[],modern,POINT (112.28442053702733 37.61975373872302),['山西省'],['太原市'],['清徐县'],[],[],[],[],[],[],[],40.44159733399773,0.991986634350143,112.28442053702733,37.61975373872302
357,102.0,晋县,['晋县'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145593,37.99490758059366
358,102.0,山西省介休市,['山西省介休市'],,"[['山西', '介休']]",[{'county': 140781}],County,[],modern,POINT (112.00866310717177 37.0317687171076),['山西省'],['晋中市'],['介休市'],[],[],[],[],[],[],[],40.88995184656126,0.9918977944207934,112.00866310717177,37.0317687171076
359,103.0,秦,['秦'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
360,103.0,赵国,['赵国'],,[['赵国']],[{'LEV1': 'hvd_87004'}],['国'],[],historic,POINT (114.47204 36.59348),['河北省'],['石家庄市'],['赵县'],['赵国'],['西汉'],[],[],[],[-152],[13],0.001109700393401293,0.9999997801166225,114.47204,36.59348
361,103.0,山西省榆次市,['山西省榆次市'],,"[['山西', '榆次']]",[{'county': 140702}],County,[],modern,POINT (112.80606991650117 37.635511644302525),['山西省'],['晋中市'],['榆次区'],[],[],[],[],[],[],[],59.01837749784267,0.9883057082279505,112.80606991650117,37.635511644302525
362,104.0,赵县,['赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.597044502895955,0.9919558330196878,114.84986570556961,37.7772686779257
363,104.0,河北省邯郸市,['河北省邯郸市'],,"[['河北', '邯郸']]",[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],[],[],[],[],[],[],[],190.72694082937585,0.9622081021300413,114.44668734096498,36.541271873895774
364,104.0,秦,['秦'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
365,104.0,成侯,['成侯'],,[['成']],[{'county': 621221}],County,[],modern,POINT (105.69706389135146 33.77029862141447),['甘肃省'],['陇南市'],['成县'],[],[],[],[],[],[],[],55.863842145594425,0.9889307687324651,105.69706389135146,33.77029862141447
366,104.0,甘丹,['甘丹'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
367,104.0,秦灭,['秦灭'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
368,104.0,赵始,['赵始'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.597044502895955,0.9919558330196878,114.84986570556961,37.7772686779257
369,104.0,晋国,['晋国'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145593,37.99490758059366
370,104.0,敬侯,['敬侯'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
371,104.0,幽缪王,['幽缪王'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
372,104.0,魏,['魏'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],[],[],[],[],[],[],[],44.368725312304846,0.9912084872313717,114.93101940641381,36.2500108803376
373,104.0,邯郸,['邯郸'],,[['邯郸']],[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],[],[],[],[],[],[],[],190.72694082937585,0.9622081021300413,114.44668734096498,36.541271873895774
374,104.0,赵国,['赵国'],,[['赵国']],[{'LEV1': 'hvd_87004'}],['国'],[],historic,POINT (114.47204 36.59348),['河北省'],['石家庄市'],['赵县'],['赵国'],['西汉'],[],[],[],[-152],[13],0.001109700393401293,0.9999997801166225,114.47204,36.59348
375,105.0,秦,['秦'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
376,105.0,祁县,['祁县'],,[['祁县']],[{'LEV1': 'hvd_87136'}],['县'],[],historic,POINT (115.81889 40.72244),['山西省'],['晋中市'],['祁县'],['祁县'],['朔调郡'],['新莽'],[],[],[14],[22],7.42785287023968,0.9985281960909953,115.81889,40.72244
377,105.0,祁地,['祁地'],,[['祁']],[{'county': 140727}],County,[],modern,POINT (112.46115180583715 37.29864308675271),['山西省'],['晋中市'],['祁县'],[],[],[],[],[],[],[],47.73548333958662,0.9905413755220001,112.46115180583715,37.29864308675271
378,105.0,祁为赵县,['祁为赵县'],,"[['赵'], ['祁']]","[{'county': 130133}, {'county': 140727}]",County,['Multiple Matches'],modern,POINT (113.64801462739307 37.534352301922794),"['山西省', '河北省']","['晋中市', '石家庄市']","['赵县', '祁县']",[],[],[],[],[],[],[],47.73548333958662,0.9905413755220001,113.64801462739307,37.534352301922794
379,105.0,祁本,['祁本'],,[['祁']],[{'county': 140727}],County,[],modern,POINT (112.46115180583715 37.29864308675271),['山西省'],['晋中市'],['祁县'],[],[],[],[],[],[],[],47.73548333958662,0.9905413755220001,112.46115180583715,37.29864308675271
380,105.0,山西省祁县,['山西省祁县'],,"[['祁县', '山西']]",[{'LEV2': 'hvd_121841'}],['县'],[],historic,POINT (112.3153 37.35382),['山西省'],['晋中市'],['祁县'],[],['祁县'],['太原府'],['山西'],[],[1911.0],[1911.0],3.845594371524424,0.9992380084894879,112.3153,37.35382
381,105.0,赵国,['赵国'],,[['赵国']],[{'LEV1': 'hvd_87004'}],['国'],[],historic,POINT (114.47204 36.59348),['河北省'],['石家庄市'],['赵县'],['赵国'],['西汉'],[],[],[],[-152],[13],0.001109700393401293,0.9999997801166225,114.47204,36.59348
382,106.0,中牟县,['中牟县'],,[['中牟']],[{'county': 410122}],County,[],modern,POINT (114.00394373441124 34.71719974587306),['河南省'],['郑州市'],['中牟县'],[],[],[],[],[],[],[],61.33837284433131,0.9878460090013388,114.00394373441124,34.71719974587306
383,106.0,赵县,['赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.597044502895955,0.9919558330196878,114.84986570556961,37.7772686779257
384,106.0,晋县,['晋县'],,[['晋']],[{'county': 130183}],County,[],modern,POINT (115.08725515145593 37.99490758059366),['河北省'],['石家庄市'],['晋州市'],[],[],[],[],[],[],[],41.98202073094848,0.991681404667116,115.08725515145593,37.99490758059366
385,106.0,邯郸县,['邯郸县'],,[['邯郸']],[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],[],[],[],[],[],[],[],190.72694082937585,0.9622081021300413,114.44668734096498,36.541271873895774
386,106.0,中牟,['中牟'],,[['中牟']],[{'county': 410122}],County,[],modern,POINT (114.00394373441124 34.71719974587306),['河南省'],['郑州市'],['中牟县'],[],[],[],[],[],[],[],61.33837284433131,0.9878460090013388,114.00394373441124,34.71719974587306
387,106.0,邯郸,['邯郸'],,[['邯郸']],[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],[],[],[],[],[],[],[],190.72694082937585,0.9622081021300413,114.44668734096498,36.541271873895774
388,106.0,赵国,['赵国'],,[['赵国']],[{'LEV1': 'hvd_87004'}],['国'],[],historic,POINT (114.47204 36.59348),['河北省'],['石家庄市'],['赵县'],['赵国'],['西汉'],[],[],[],[-152],[13],0.001109700393401293,0.9999997801166225,114.47204,36.59348
389,106.0,河南省鹤壁市,['河南省鹤壁市'],,"[['河南', '鹤壁']]",[{'prefecture': 4106}],Prefecture,[],modern,POINT (114.39219787319743 35.75782627168343),['河南省'],['鹤壁市'],['NA'],[],[],[],[],[],[],[],70.3806233928675,0.9860543176558012,114.39219787319743,35.75782627168343
390,107.0,赵县,['赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.597044502895955,0.9919558330196878,114.84986570556961,37.7772686779257
391,107.0,山西省太原市,['山西省太原市'],,"[['山西', '太原']]",[{'prefecture': 1401}],Prefecture,[],modern,POINT (112.16363247158904 37.938105067474794),['山西省'],['太原市'],['NA'],[],[],[],[],[],[],[],150.18954879848383,0.9702404491749009,112.16363247158904,37.938105067474794
392,107.0,晋阳,['晋阳'],,[['晋阳']],[{'LEV1': 'hvd_41237'}],['县'],[],historic,POINT (116.96777 30.34839),['河北省'],['石家庄市'],['晋州市'],['晋阳县'],['太原郡'],['江州'],['东晋'],[],[536],[588],1.62198648770979,0.9996786088665638,116.96777,30.34839
393,107.0,晋阳城,['晋阳城'],,"[['阳城'], ['晋阳']]","[{'LEV1': 'hvd_1159'}, {'LEV1': 'hvd_41237'}]","['县', '县']",['Multiple Matches'],historic,,['河北省'],['石家庄市'],['晋州市'],"['阳城县', '晋阳县']","['泽州府', '太原郡']","['山西', '江州']",['东晋'],[],"[1820, 536]","[1820, 588]",,,,
394,107.0,邯郸,['邯郸'],,[['邯郸']],[{'prefecture': 1304}],Prefecture,[],modern,POINT (114.44668734096498 36.541271873895774),['河北省'],['邯郸市'],['NA'],[],[],[],[],[],[],[],190.72694082937585,0.9622081021300413,114.44668734096498,36.541271873895774
395,107.0,赵国,['赵国'],,[['赵国']],[{'LEV1': 'hvd_87004'}],['国'],[],historic,POINT (114.47204 36.59348),['河北省'],['石家庄市'],['赵县'],['赵国'],['西汉'],[],[],[],[-152],[13],0.001109700393401293,0.9999997801166225,114.47204,36.59348
396,108.0,泫氏,['泫氏'],,[['泫氏']],[{'LEV1': 'hvd_95709'}],['县'],[],historic,POINT (112.91959 35.79206),[],[],[],['泫氏县'],['上党郡'],['秦'],[],[],[-247],[549],2.2773116789974392,0.9995487583976522,112.91959,35.79206
397,108.0,山西省高平市,['山西省高平市'],,"[['山西', '高平']]",[{'county': 140581}],County,[],modern,POINT (112.90838004946175 35.82144933697499),['山西省'],['晋城市'],['高平市'],[],[],[],[],[],[],[],44.0610721036776,0.9912694476735056,112.90838004946175,35.82144933697499
398,108.0,泫氏县,['泫氏县'],,[['泫氏']],[{'LEV1': 'hvd_95709'}],['县'],[],historic,POINT (112.91959 35.79206),[],[],[],['泫氏县'],['上党郡'],['秦'],[],[],[-247],[549],2.2773116789974392,0.9995487583976522,112.91959,35.79206
399,109.0,山西省大同县,['山西省大同县'],,"[['山西', '大同']]",[{'prefecture': 1402}],Prefecture,[],modern,POINT (113.74174695155897 39.89904629534186),['山西省'],['大同市'],['NA'],[],[],[],[],[],[],[],191.8953336559239,0.9619765890455191,113.74174695155897,39.89904629534186
400,109.0,平邑县,['平邑县'],,[['平邑']],[{'county': 371326}],County,[],modern,POINT (117.69571212322336 35.43307694006579),['山东省'],['临沂市'],['平邑县'],[],[],[],[],[],[],[],65.66592939484343,0.9869885183161098,117.69571212322336,35.43307694006579
401,111.0,河北省平山县,['河北省平山县'],,"[['河北', '平山']]",[{'county': 130131}],County,[],modern,POINT (113.8679386408467 38.46223882694984),['河北省'],['石家庄市'],['平山县'],[],[],[],[],[],[],[],74.58545792593993,0.9852211439230137,113.8679386408467,38.46223882694984
402,111.0,番吾县,['番吾县'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
403,115.0,赵,['赵'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.597044502895955,0.9919558330196878,114.84986570556961,37.7772686779257
404,115.0,榆次县,['榆次县'],,[['榆次']],[{'county': 140702}],County,[],modern,POINT (112.80606991650117 37.635511644302525),['山西省'],['晋中市'],['榆次区'],[],[],[],[],[],[],[],59.01837749784267,0.9883057082279505,112.80606991650117,37.635511644302525
405,115.0,山西省榆次市,['山西省榆次市'],,"[['山西', '榆次']]",[{'county': 140702}],County,[],modern,POINT (112.80606991650117 37.635511644302525),['山西省'],['晋中市'],['榆次区'],[],[],[],[],[],[],[],59.01837749784267,0.9883057082279505,112.80606991650117,37.635511644302525
406,115.0,魏,['魏'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],[],[],[],[],[],[],[],44.368725312304846,0.9912084872313717,114.93101940641381,36.2500108803376
407,115.0,邯郸榆次,['邯郸榆次'],,"[['邯郸'], ['榆次']]","[{'prefecture': 1304}, {'county': 140702}]",County,['Multiple Matches'],modern,POINT (113.6957160750496 37.09898123794279),"['山西省', '河北省']","['晋中市', '邯郸市']","['榆次区', 'NA']",[],[],[],[],[],[],[],190.72694082937585,0.9622081021300413,113.6957160750496,37.09898123794279
408,115.0,榆次,['榆次'],,[['榆次']],[{'county': 140702}],County,[],modern,POINT (112.80606991650117 37.635511644302525),['山西省'],['晋中市'],['榆次区'],[],[],[],[],[],[],[],59.01837749784267,0.9883057082279505,112.80606991650117,37.635511644302525
409,115.0,赵国,['赵国'],,[['赵国']],[{'LEV1': 'hvd_87004'}],['国'],[],historic,POINT (114.47204 36.59348),['河北省'],['石家庄市'],['赵县'],['赵国'],['西汉'],[],[],[],[-152],[13],0.001109700393401293,0.9999997801166225,114.47204,36.59348
410,116.0,蔺县,['蔺县'],,[['蔺县']],[{'LEV1': 'hvd_95209'}],['县'],[],historic,POINT (110.80104 37.55155),[],[],[],['蔺县'],['西河郡'],['西汉'],[],[],[-125],[219],2.187369287349517,0.9995665801781756,110.80104,37.55155
411,116.0,山西省离石县,['山西省离石县'],,"[['山西', '离石']]",[{'county': 141102}],County,[],modern,POINT (111.28064117505443 37.528959973843286),['山西省'],['吕梁市'],['离石区'],[],[],[],[],[],[],[],64.08513553599369,0.9873017472695409,111.28064117505443,37.528959973843286
412,118.0,河北省,['河北省'],,[['河北']],[{'province': 13}],Province,[],modern,POINT (115.65162575987003 39.307581016117936),['河北省'],['NA'],['NA'],[],[],[],[],[],[],[],776.9062926681551,0.8460586473029561,115.65162575987003,39.307581016117936
413,120.0,河北省蔚县,['河北省蔚县'],,"[['河北', '蔚']]",[{'county': 130726}],County,[],modern,POINT (114.61045190069535 39.892225568658716),['河北省'],['张家口市'],['蔚县'],[],[],[],[],[],[],[],77.82585651717226,0.9845790699082715,114.61045190069535,39.892225568658716
414,122.0,赵县,['赵县'],,[['赵']],[{'county': 130133}],County,[],modern,POINT (114.84986570556961 37.7772686779257),['河北省'],['石家庄市'],['赵县'],[],[],[],[],[],[],[],40.597044502895955,0.9919558330196878,114.84986570556961,37.7772686779257
