,index,id,NAME_PY,NAME_CH,NAME_FT,X_COOR,Y_COOR,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GEOCOMPLR,CHECKER,END_DATE,BEG_CHG_TY,END_CHG_TY,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,Maximum Error Distance,Certainty,X,Y,error_distance,closeness,target_toponym
1295,1295,1295,Shu Zhou,舒州,舒州,114.974335,32.750985,今河南省新蔡县,Jun,郡,3.0,618,4.0,627,4.0,0,POINT,210843,FROM_FD,,,,,新建,撤销,['今河南省新蔡县'],,"[['河南', '新蔡']]",[{'county': 411729}],County,[],modern,POINT (114.93192773327081 32.800446441694675),['河南省'],['驻马店市'],['新蔡县'],53.79125465482472,0.9893414449297402,114.9319277332708,32.800446441694675,6.77303068974439,0.9613889063275125,舒州
1296,1296,1296,Xincai Jun,新蔡郡,新蔡郡,114.979868,33.078889,今安徽省临泉县鲖城镇,Jun,郡,3.0,420,4.0,449,4.0,0,POINT,210844,FROM_FD,,,,,治所迁移,治所迁移,['今安徽省临泉县鲖城镇'],,"[['安徽', '临泉']]",[{'county': 341221}],County,[],modern,POINT (115.32828737405632 32.85900566936147),['安徽省'],['阜阳市'],['临泉县'],71.345042247318,0.9858632213235644,115.32828737405632,32.85900566936147,40.68936818737082,0.39044081335876896,新蔡郡
1297,1297,1297,Xincai Jun,新蔡郡,新蔡郡,114.974335,32.750985,今河南省新蔡县,Jun,郡,3.0,450,4.0,478,4.0,0,POINT,210845,FROM_FD,,,,,治所迁移,更名和治所迁移,['今河南省新蔡县'],,"[['河南', '新蔡']]",[{'county': 411729}],County,[],modern,POINT (114.93192773327081 32.800446441694675),['河南省'],['驻马店市'],['新蔡县'],53.79125465482472,0.9893414449297402,114.9319277332708,32.800446441694675,6.77303068974439,0.9613889063275125,新蔡郡
1298,1298,1298,Beixincai Jun,北新蔡郡,北新蔡郡,114.979868,33.078889,今安徽省临泉县鲖城镇,Jun,郡,3.0,479,4.0,512,4.0,0,POINT,210846,FROM_FD,,,,,更名和治所迁移,更名和治所迁移,['今安徽省临泉县鲖城镇'],,"[['安徽', '临泉']]",[{'county': 341221}],County,[],modern,POINT (115.32828737405632 32.85900566936147),['安徽省'],['阜阳市'],['临泉县'],71.345042247318,0.9858632213235644,115.32828737405632,32.85900566936147,40.68936818737082,0.39044081335876896,北新蔡郡
1299,1299,1299,Xincai Jun,新蔡郡,新蔡郡,114.974335,32.750985,今河南省新蔡县,Jun,郡,3.0,513,4.0,551,4.0,0,POINT,210847,FROM_FD,,,,,更名和治所迁移,治所迁移,['今河南省新蔡县'],,"[['河南', '新蔡']]",[{'county': 411729}],County,[],modern,POINT (114.93192773327081 32.800446441694675),['河南省'],['驻马店市'],['新蔡县'],53.79125465482472,0.9893414449297402,114.9319277332708,32.800446441694675,6.77303068974439,0.9613889063275125,新蔡郡
1300,1300,1300,Yiyang Jun,弋阳郡,弋陽郡,114.978651,32.129158,今河南省潢川县西,Jun,郡,3.0,220,4.0,552,4.0,0,POINT,210848,FROM_FD,,,,,新建,治所迁移,['今河南省潢川县西'],西,"[['河南', '潢川']]",[{'county': 411526}],County,[],modern,POINT (115.0448575077053 32.165425824565446),['河南省'],['信阳市'],['潢川县'],56.867682289920914,0.9887318612050484,115.0448575077053,32.165425824565446,7.428809361142335,0.9584813681174127,弋阳郡
1301,1301,1301,Yiyang Jun,弋阳郡,弋陽郡,115.044692,32.134655,今河南省潢川县,Jun,郡,3.0,553,4.0,578,4.0,0,POINT,210849,FROM_FD,,,,,治所迁移,更名,['今河南省潢川县'],,"[['河南', '潢川']]",[{'county': 411526}],County,[],modern,POINT (115.13720306483951 32.13838308010138),['河南省'],['信阳市'],['潢川县'],56.867682289920914,0.9887318612050484,115.13720306483953,32.13838308010138,8.738467803615944,0.9428615219770341,弋阳郡
1302,1302,1302,Dingcheng Jun,定城郡,定城郡,114.978651,32.129158,今河南省潢川县西,Jun,郡,3.0,553,4.0,558,4.0,0,POINT,210850,FROM_FD,,,,,新建,撤销,['今河南省潢川县西'],西,"[['河南', '潢川']]",[{'county': 411526}],County,[],modern,POINT (115.0448575077053 32.165425824565446),['河南省'],['信阳市'],['潢川县'],56.867682289920914,0.9887318612050484,115.0448575077053,32.165425824565446,7.428809361142335,0.9584813681174127,定城郡
1303,1303,1303,Huainan Jun,淮南郡,淮南郡,115.044692,32.134655,今河南省潢川县,Jun,郡,3.0,579,4.0,582,4.0,0,POINT,210851,FROM_FD,,,,,更名,撤销,['今河南省潢川县'],,"[['河南', '潢川']]",[{'county': 411526}],County,[],modern,POINT (115.13720306483951 32.13838308010138),['河南省'],['信阳市'],['潢川县'],56.867682289920914,0.9887318612050484,115.13720306483953,32.13838308010138,8.738467803615944,0.9428615219770341,淮南郡
1304,1304,1304,Guang Zhou,光州,光州,114.898898,32.012125,今河南省光山县,Zhou,州,3.0,553,4.0,582,4.0,0,POINT,210852,FROM_FD,,,,,新建,更名,['今河南省光山县'],,"[['河南', '光山']]",[{'county': 411522}],County,[],modern,POINT (114.80163074342575 31.953369461271564),['河南省'],['信阳市'],['光山县'],69.7636002037499,0.9861765787126038,114.80163074342576,31.953369461271564,11.267453410401563,0.9370064599069128,光州
1305,1305,1305,Yiyang Jun,弋阳郡,弋陽郡,114.898898,32.012125,今河南省光山县,Jun,郡,3.0,583,4.0,619,4.0,0,POINT,210853,FROM_FD,,,,,更名,更名,['今河南省光山县'],,"[['河南', '光山']]",[{'county': 411522}],County,[],modern,POINT (114.80163074342575 31.953369461271564),['河南省'],['信阳市'],['光山县'],69.7636002037499,0.9861765787126038,114.80163074342576,31.953369461271564,11.267453410401563,0.9370064599069128,弋阳郡
1306,1306,1306,Guang Zhou,光州,光州,114.898898,32.012125,今河南省光山县,Zhou,州,3.0,620,4.0,711,4.0,110778,POINT,212513,FROM_FD,,,,,更名,治所迁移,['今河南省光山县'],,"[['河南', '光山']]",[{'county': 411522}],County,[],modern,POINT (114.80163074342575 31.953369461271564),['河南省'],['信阳市'],['光山县'],69.7636002037499,0.9861765787126038,114.80163074342576,31.953369461271564,11.267453410401563,0.9370064599069128,光州
1307,1307,1307,Guang Zhou,光州,光州,115.044692,32.134655,今河南省潢川县,Zhou,州,3.0,712,4.0,741,4.0,110975,POINT,212529,FROM_FD,,,,,治所迁移,更名,['今河南省潢川县'],,"[['河南', '潢川']]",[{'county': 411526}],County,[],modern,POINT (115.13720306483951 32.13838308010138),['河南省'],['信阳市'],['潢川县'],56.867682289920914,0.9887318612050484,115.13720306483953,32.13838308010138,8.738467803615944,0.9428615219770341,光州
1308,1308,1308,Yiyang Jun,弋阳郡,弋陽郡,115.044692,32.134655,今河南省潢川县,Jun,郡,3.0,742,4.0,757,4.0,0,POINT,210854,FROM_FD,,,,,更名,更名,['今河南省潢川县'],,"[['河南', '潢川']]",[{'county': 411526}],County,[],modern,POINT (115.13720306483951 32.13838308010138),['河南省'],['信阳市'],['潢川县'],56.867682289920914,0.9887318612050484,115.13720306483953,32.13838308010138,8.738467803615944,0.9428615219770341,弋阳郡
1309,1309,1309,Guang Zhou,光州,光州,115.044692,32.134655,今河南省潢川县,Zhou,州,3.0,758,4.0,1144,4.0,0,POINT,210855,FROM_FD,,,,,更名,更名,['今河南省潢川县'],,"[['河南', '潢川']]",[{'county': 411526}],County,[],modern,POINT (115.13720306483951 32.13838308010138),['河南省'],['信阳市'],['潢川县'],56.867682289920914,0.9887318612050484,115.13720306483953,32.13838308010138,8.738467803615944,0.9428615219770341,光州
1310,1310,1310,Jiang Zhou,蒋州,蔣州,115.044692,32.134655,今河南省潢川县,Zhou,州,3.0,1145,4.0,1157,4.0,0,POINT,210856,FROM_FD,,,,,更名,更名,['今河南省潢川县'],,"[['河南', '潢川']]",[{'county': 411526}],County,[],modern,POINT (115.13720306483951 32.13838308010138),['河南省'],['信阳市'],['潢川县'],56.867682289920914,0.9887318612050484,115.13720306483953,32.13838308010138,8.738467803615944,0.9428615219770341,蒋州
1311,1311,1311,Guang Zhou,光州,光州,115.044692,32.134655,今河南省潢川县,Zhou,州,3.0,1158,4.0,1292,4.0,0,POINT,210857,FROM_FD,,,,,更名,撤销,['今河南省潢川县'],,"[['河南', '潢川']]",[{'county': 411526}],County,[],modern,POINT (115.13720306483951 32.13838308010138),['河南省'],['信阳市'],['潢川县'],56.867682289920914,0.9887318612050484,115.13720306483953,32.13838308010138,8.738467803615944,0.9428615219770341,光州
1312,1312,1312,Guang Zhou,光州,光州,115.044692,32.134655,今河南省潢川县,Zhilizhou,直隶州,3.0,1724,4.0,1911,6.0,84011,POINT,84011,FROM_FD,,,,,新建,数据下限,['今河南省潢川县'],,"[['河南', '潢川']]",[{'county': 411526}],County,[],modern,POINT (115.13720306483951 32.13838308010138),['河南省'],['信阳市'],['潢川县'],56.867682289920914,0.9887318612050484,115.13720306483953,32.13838308010138,8.738467803615944,0.9428615219770341,光州
1313,1313,1313,Guangcheng Jun,光城郡,光城郡,114.898898,32.012125,今河南省光山县,Jun,郡,3.0,503,4.0,582,4.0,115277,POINT,212228,FROM_FD,,,,,新建,撤销,['今河南省光山县'],,"[['河南', '光山']]",[{'county': 411522}],County,[],modern,POINT (114.80163074342575 31.953369461271564),['河南省'],['信阳市'],['光山县'],69.7636002037499,0.9861765787126038,114.80163074342576,31.953369461271564,11.267453410401563,0.9370064599069128,光城郡
1314,1314,1314,Beiguangcheng Jun,北光城郡,北光城郡,114.729411,32.3423,今河南省息县,Jun,郡,3.0,503,4.0,555,4.0,0,POINT,210858,FROM_FD,,,,,新建,撤销,['今河南省息县'],,"[['河南', '息']]",[{'county': 411528}],County,[],modern,POINT (114.86761497435451 32.40795980047218),['河南省'],['信阳市'],['息县'],63.42386929632447,0.9874327749370836,114.86761497435452,32.40795980047218,14.905341986579511,0.8698033343787882,北光城郡
1315,1315,1315,Guangchengzuo Jun,光城左郡,光城左郡,114.898898,32.012125,今河南省光山县,Jun,郡,3.0,461,4.0,464,4.0,0,POINT,210859,FROM_FD,,,,,新建,撤销,['今河南省光山县'],,"[['河南', '光山']]",[{'county': 411522}],County,[],modern,POINT (114.80163074342575 31.953369461271564),['河南省'],['信阳市'],['光山县'],69.7636002037499,0.9861765787126038,114.80163074342576,31.953369461271564,11.267453410401563,0.9370064599069128,光城左郡
1316,1316,1316,Feng’an Jun,丰安郡,豐安郡,114.84305,32.008065,今河南省光山县西,Jun,郡,3.0,556,4.0,582,4.0,0,POINT,210860,FROM_FD,,,,,新建,撤销,['今河南省光山县西'],西,"[['河南', '光山']]",[{'county': 411522}],County,[],modern,POINT (114.70606685111323 31.974119682020966),['河南省'],['信阳市'],['光山县'],69.7636002037499,0.9861765787126038,114.70606685111323,31.97411968202097,13.481357127487254,0.910655187664512,丰安郡
1317,1317,1317,Huangchuan Jun,黄川郡,黃川郡,114.698398,31.924869,今河南省光山县西南,Jun,郡,3.0,477,4.0,501,4.0,115392,POINT,212229,FROM_FD,,,,,新建,撤销,['今河南省光山县西南'],西南,"[['河南', '光山']]",[{'county': 411522}],County,[],modern,POINT (114.7098457992911 31.86977074464532),['河南省'],['信阳市'],['光山县'],69.7636002037499,0.9861765787126038,114.7098457992911,31.86977074464532,6.204806161913892,0.9806085162099674,黄川郡
1318,1318,1318,Changling Jun,长陵郡,長陵郡,115.106065,32.379916,今河南省息县东长陵集,Jun,郡,3.0,529,4.0,582,4.0,115089,POINT,212230,FROM_FD,,,,,新建,撤销,['今河南省息县东长陵集'],,"[['河南', '息']]",[{'county': 411528}],County,[],modern,POINT (114.86761497435451 32.40795980047218),['河南省'],['信阳市'],['息县'],63.42386929632447,0.9874327749370836,114.86761497435452,32.40795980047218,22.649534031451427,0.7169831017525585,长陵郡
1319,1319,1319,Biancheng Jun,边城郡,邊城郡,116.081669,31.558717,今安徽省霍山县响洪甸水库中,Jun,郡,3.0,466,4.0,502,4.0,0,POINT,210861,FROM_FD,,,,,新建,更名,['今安徽省霍山县响洪甸水库中'],,"[['安徽', '霍山']]",[{'county': 341525}],County,[],modern,POINT (116.28571494251686 31.287440029431245),['安徽省'],['六安市'],['霍山县'],70.90407235493396,0.9859505980154162,116.28571494251686,31.287440029431245,35.79231937695907,0.49246171155956675,边城郡
1320,1320,1320,Xibiancheng Jun,西边城郡,西邊城郡,116.081669,31.558717,今安徽省霍山县响洪甸水库中,Jun,郡,3.0,503,4.0,555,4.0,0,POINT,210862,FROM_FD,,,,,更名,撤销,['今安徽省霍山县响洪甸水库中'],,"[['安徽', '霍山']]",[{'county': 341525}],County,[],modern,POINT (116.28571494251686 31.287440029431245),['安徽省'],['六安市'],['霍山县'],70.90407235493396,0.9859505980154162,116.28571494251686,31.287440029431245,35.79231937695907,0.49246171155956675,西边城郡
1321,1321,1321,Dongyu Zhou,东豫州,東豫州,114.729411,32.3423,今河南省息县,Zhou,州,3.0,495,4.0,526,4.0,0,POINT,210863,FROM_FD,,,,,新建,更名,['今河南省息县'],,"[['河南', '息']]",[{'county': 411528}],County,[],modern,POINT (114.86761497435451 32.40795980047218),['河南省'],['信阳市'],['息县'],63.42386929632447,0.9874327749370836,114.86761497435452,32.40795980047218,14.905341986579511,0.8698033343787882,东豫州
1322,1322,1322,Xiyu Zhou,西豫州,西豫州,114.729411,32.3423,今河南省息县,Zhou,州,3.0,527,4.0,546,4.0,0,POINT,210864,FROM_FD,,,,,更名,更名,['今河南省息县'],,"[['河南', '息']]",[{'county': 411528}],County,[],modern,POINT (114.86761497435451 32.40795980047218),['河南省'],['信阳市'],['息县'],63.42386929632447,0.9874327749370836,114.86761497435452,32.40795980047218,14.905341986579511,0.8698033343787882,西豫州
1323,1323,1323,Dongyu Zhou,东豫州,東豫州,114.729411,32.3423,今河南省息县,Zhou,州,3.0,549,4.0,577,4.0,112991,POINT,212628,FROM_FD,,,,,更名,更名,['今河南省息县'],,"[['河南', '息']]",[{'county': 411528}],County,[],modern,POINT (114.86761497435451 32.40795980047218),['河南省'],['信阳市'],['息县'],63.42386929632447,0.9874327749370836,114.86761497435452,32.40795980047218,14.905341986579511,0.8698033343787882,东豫州
1324,1324,1324,Xi Zhou,息州,息州,114.729411,32.3423,今河南省息县,Zhou,州,3.0,578,1.0,606,0.0,0,POINT,210865,FROM_FD,,,,,更名,撤销,['今河南省息县'],,"[['河南', '息']]",[{'county': 411528}],County,[],modern,POINT (114.86761497435451 32.40795980047218),['河南省'],['信阳市'],['息县'],63.42386929632447,0.9874327749370836,114.86761497435452,32.40795980047218,14.905341986579511,0.8698033343787882,息州
1325,1325,1325,Xi Zhou,息州,息州,114.729411,32.3423,今河南省息县,Zhou,州,3.0,618,1.0,627,0.0,0,POINT,210866,FROM_FD,,,,,新建,撤销,['今河南省息县'],,"[['河南', '息']]",[{'county': 411528}],County,[],modern,POINT (114.86761497435451 32.40795980047218),['河南省'],['信阳市'],['息县'],63.42386929632447,0.9874327749370836,114.86761497435452,32.40795980047218,14.905341986579511,0.8698033343787882,息州
1326,1326,1326,Xi Zhou,息州,息州,114.729411,32.3423,今河南省息县,Zhou,州,3.0,1208,1.0,1261,0.0,0,POINT,210867,FROM_FD,,,,,新建,撤销,['今河南省息县'],,"[['河南', '息']]",[{'county': 411528}],County,[],modern,POINT (114.86761497435451 32.40795980047218),['河南省'],['信阳市'],['息县'],63.42386929632447,0.9874327749370836,114.86761497435452,32.40795980047218,14.905341986579511,0.8698033343787882,息州
1327,1327,1327,Xi Zhou,息州,息州,114.729411,32.3423,今河南省息县,Zhou,州,3.0,1263,1.0,1265,0.0,0,POINT,210868,FROM_FD,,,,,新建,撤销,['今河南省息县'],,"[['河南', '息']]",[{'county': 411528}],County,[],modern,POINT (114.86761497435451 32.40795980047218),['河南省'],['信阳市'],['息县'],63.42386929632447,0.9874327749370836,114.86761497435452,32.40795980047218,14.905341986579511,0.8698033343787882,息州
1328,1328,1328,Huai Zhou,淮州,淮州,114.729411,32.3423,今河南省息县,Zhou,州,3.0,547,1.0,548,0.0,112990,POINT,212627,FROM_FD,,,,,更名,更名,['今河南省息县'],,"[['河南', '息']]",[{'county': 411528}],County,[],modern,POINT (114.86761497435451 32.40795980047218),['河南省'],['信阳市'],['息县'],63.42386929632447,0.9874327749370836,114.86761497435452,32.40795980047218,14.905341986579511,0.8698033343787882,淮州
1329,1329,1329,Sanchuan Jun,三川郡,三川郡,112.586204,34.727785,今河南省洛阳市东北,Jun,郡,3.0,-298,4.0,-206,4.0,115757,POINT,212231,FROM_FD,,,,,新建,更名,['今河南省洛阳市东北'],东北,"[['河南', '洛阳']]",[{'prefecture': 4103}],Prefecture,[],modern,POINT (112.4312379870785 34.680413063506364),['河南省'],['洛阳市'],['NA'],184.09203691871096,0.9635227858861928,112.4312379870785,34.680413063506364,15.13871030472525,0.9834067811894645,三川郡
1330,1330,1330,Henan Jun,河南郡,河南郡,112.586204,34.727785,今河南省洛阳市东北,Jun,郡,3.0,-205,4.0,13,4.0,0,POINT,210869,FROM_FD,,,,,更名,更名,['今河南省洛阳市东北'],东北,"[['河南', '洛阳']]",[{'prefecture': 4103}],Prefecture,[],modern,POINT (112.4312379870785 34.680413063506364),['河南省'],['洛阳市'],['NA'],184.09203691871096,0.9635227858861928,112.4312379870785,34.680413063506364,15.13871030472525,0.9834067811894645,河南郡
1331,1331,1331,Baozhongxin Qing,保忠信卿,保忠信卿,112.586204,34.727785,今河南省洛阳市东北,Qing,卿,3.0,14,4.0,22,4.0,115039,POINT,212232,FROM_FD,,,,,更名,更名,['今河南省洛阳市东北'],东北,"[['河南', '洛阳']]",[{'prefecture': 4103}],Prefecture,[],modern,POINT (112.4312379870785 34.680413063506364),['河南省'],['洛阳市'],['NA'],184.09203691871096,0.9635227858861928,112.4312379870785,34.680413063506364,15.13871030472525,0.9834067811894645,保忠信卿
1332,1332,1332,Henan Jun,河南郡,河南郡,112.586204,34.727785,今河南省洛阳市东北,Jun,郡,3.0,23,4.0,25,4.0,0,POINT,210870,FROM_FD,,,,,更名,治所迁移,['今河南省洛阳市东北'],东北,"[['河南', '洛阳']]",[{'prefecture': 4103}],Prefecture,[],modern,POINT (112.4312379870785 34.680413063506364),['河南省'],['洛阳市'],['NA'],184.09203691871096,0.9635227858861928,112.4312379870785,34.680413063506364,15.13871030472525,0.9834067811894645,河南郡
1333,1333,1333,Henan Jun,河南郡,河南郡,112.43541,34.671524,今河南省洛阳市,Jun,郡,3.0,26,4.0,39,4.0,0,POINT,210871,FROM_FD,,,,,治所迁移,更名,['今河南省洛阳市'],,"[['河南', '洛阳']]",[{'prefecture': 4103}],Prefecture,[],modern,POINT (111.87842175433917 34.32697013404825),['河南省'],['洛阳市'],['NA'],184.09203691871096,0.9635227858861928,111.87842175433916,34.32697013404825,63.856415785717104,0.731361812662281,河南郡
1334,1334,1334,Henan Yi,河南尹,河南尹,112.43541,34.671524,今河南省洛阳市,Yi,尹,3.0,40,4.0,241,4.0,0,POINT,210872,FROM_FD,,,,,更名,更名,['今河南省洛阳市'],,"[['河南', '洛阳']]",[{'prefecture': 4103}],Prefecture,[],modern,POINT (111.87842175433917 34.32697013404825),['河南省'],['洛阳市'],['NA'],184.09203691871096,0.9635227858861928,111.87842175433916,34.32697013404825,63.856415785717104,0.731361812662281,河南尹
1335,1335,1335,Henan Jun,河南郡,河南郡,112.43541,34.671524,今河南省洛阳市,Jun,郡,3.0,242,4.0,492,4.0,0,POINT,210873,FROM_FD,,,,,更名,更名,['今河南省洛阳市'],,"[['河南', '洛阳']]",[{'prefecture': 4103}],Prefecture,[],modern,POINT (111.87842175433917 34.32697013404825),['河南省'],['洛阳市'],['NA'],184.09203691871096,0.9635227858861928,111.87842175433916,34.32697013404825,63.856415785717104,0.731361812662281,河南郡
