NAME_PY,NAME_CH,NAME_FT,X_COOR,Y_COOR,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GECOMPLR,CHECKER,ENT_DATE,BEG_CHG_TY,END_CHG_TY
Tangyi Xian,堂邑县,堂邑縣,115.71284,36.50974,今山东冠县东千户营,Xian,县,6,586,,936,,85203,POINT,85203,FROM_FD,,,,,新建,更名
Qinghe Xian,清河县,清河縣,115.71284,36.50974,今山东冠县东千户营,Xian,县,6,936,,946,,85204,POINT,85204,FROM_FD,,,,,更名,更名
Tangyi Xian,堂邑县,堂邑縣,115.71284,36.50974,今山东冠县东千户营,Xian,县,6,947,,1067,,85205,POINT,85205,FROM_FD,,,,,更名,治所迁移
Tangyi Xian,堂邑县,堂邑縣,115.77485,36.48784,今山东聊城市西北堂邑镇,Xian,县,6,1063,,1911,,85206,POINT,85206,FROM_FD,,,,,治所迁移,数据下限
Beiqiu Xian,贝丘县,貝丘縣,115.87389,36.79152,今山东临清市东南水城屯,Xian,县,6,586,,595,,85207,POINT,85207,FROM_FD,,,,,新建,更名
Qingping Xian,清平县,清平縣,115.87389,36.79152,今山东临清市东南水城屯,Xian,县,6,596,,615,,85208,POINT,85208,FROM_FD,,,,,更名,撤销
Qingping Xian,清平县,清平縣,115.87389,36.79152,今山东临清市东南水城屯,Xian,县,6,621,,1080,,85209,POINT,85209,FROM_FD,,,,,新建,治所迁移
Qingping Xian,清平县,清平縣,116.07657,36.75478,今山东高唐县西南清平,Xian,县,6,1081,,1369,,85210,POINT,85210,FROM_FD,,,,,治所迁移,撤销
Qingping Xian,清平县,清平縣,116.07657,36.75478,今山东高唐县西南清平,Xian,县,6,1371,,1911,,85211,POINT,85211,FROM_FD,,,,,新建,数据下限
Liuquan Houguo,柳泉侯国,柳泉侯國,118.8501,36.65286,今山东昌乐县南之南流泉,Houguo,侯国,6,-66,,8,,85212,POINT,85212,FROM_FD,,,,,新建,撤销
Hongmu Xian,弘睦县,弘睦縣,118.8501,36.65286,今山东昌乐县南之南流泉,Xian,县,6,14,,23,,85213,POINT,85213,FROM_FD,,,,,更名,更名
Liuquan Xian,柳泉县,柳泉縣,118.8501,36.65286,今山东昌乐县南之南流泉,Xian,县,6,23,,29,,85214,POINT,85214,FROM_FD,,,,,更名,撤销
Guang Houguo,广侯国,廣侯國,118.47236,36.68287,今山东青州市区西南部分,Houguo,侯国,6,-201,,8,,85215,POINT,85215,FROM_FD,,,,,新建,撤销
Guang Xian,广县,廣縣,118.47236,36.68287,今山东青州市区西南部分,Xian,县,6,14,,319,,85216,POINT,85216,FROM_FD,,,,,更名,撤销
Donganping Xian,东安平县,東安平縣,118.42747,36.87745,今山东淄博市临淄区东北皇城,Xian,县,6,-164,,344,,85217,POINT,85217,FROM_FD,,,,,新建,更名
Anping Xian,安平县,安平縣,118.42747,36.87745,今山东淄博市临淄区东北皇城,Xian,县,6,345,,555,,85218,POINT,85218,FROM_FD,,,,,更名,撤销
Anping Xian,安平县,安平縣,118.42747,36.87745,今山东淄博市临淄区东北皇城,Xian,县,6,621,,624,,85219,POINT,85219,FROM_FD,,,,,新建,撤销
Xian Xian,西安县,西安縣,118.20507,36.94796,今山东淄博市临淄区西北南高阳,Xian,县,6,-164,,13,,85220,POINT,85220,FROM_FD,,,,,新建,更名
Dongning Xian,东宁县,東寧縣,118.20507,36.94796,今山东淄博市临淄区西北南高阳,Xian,县,6,14,,23,,85221,POINT,85221,FROM_FD,,,,,更名,更名
Xian Xian,西安县,西安縣,118.20507,36.94796,今山东淄博市临淄区西北南高阳,Xian,县,6,23,,555,,85222,POINT,85222,FROM_FD,,,,,更名,撤销
Gaoyangqiao Xian,高阳侨县,高陽僑縣,118.20507,36.94796,今山东淄博市临淄区西北之北高阳,Xian,县,6,454,,466,,85223,POINT,85223,FROM_FD,,,,,新建,撤销
Gaoyang Xian,高阳县,高陽縣,118.20507,36.94796,今山东淄博市临淄区西北北高阳,Xian,县,6,467,,606,,85224,POINT,85224,FROM_FD,,,,,新建,撤销
Changleqiao Xian,长乐侨县,長樂僑縣,117.94858,37.09798,今山东高青县东南高苑城西北二里,Xian,县,6,454,,466,,85225,POINT,85225,FROM_FD,,,,,新建,撤销
Changle Xian,长乐县,長樂縣,117.94858,37.09798,今山东高青县东南高苑城西北二里,Xian,县,6,467,,555,,85226,POINT,85226,FROM_FD,,,,,新建,治所迁移
Changle Xian,长乐县,長樂縣,117.9595,37.09429,今山东高青县东南高苑城,Xian,县,6,556,,597,,85227,POINT,85227,FROM_FD,,,,,治所迁移,更名
Huicheng Xian,会城县,會城縣,117.9595,37.09429,今山东高青县东南高苑城,Xian,县,6,598,,606,,85228,POINT,85228,FROM_FD,,,,,更名,更名
Gaoyuan Xian,高苑县,高苑縣,117.9595,37.09429,今山东高青县东南高苑城,Xian,县,6,607,,1912,,85229,POINT,85229,FROM_FD,,,,,更名,数据下限
Shishui Xian,时水县,時水縣,118.21766,36.90028,今山东淄博市临淄区西北西齐村附近,Xian,县,6,596,,605,,85230,POINT,85230,FROM_FD,,,,,新建,撤销
Shishui Xian,时水县,時水縣,118.21766,36.90028,今山东淄博市临淄区西北西齐村附近,Xian,县,6,621,,624,,85231,POINT,85231,FROM_FD,,,,,新建,撤销
Linzi Xian,临淄县,臨淄縣,118.37041,36.86401,今山东淄博市临淄区北东、西古城,Xian,县,6,-221,,13,,85232,POINT,85232,FROM_FD,,,,,新建,更名
Qiling Xian,齐陵县,齊陵縣,118.37041,36.86401,今山东淄博市北东、西古城,Xian,县,6,14,,23,,85233,POINT,85233,FROM_FD,,,,,更名,更名
Linzi Xian,临淄县,臨淄縣,118.37041,36.86401,今山东淄博市临淄区北东、西古城,Xian,县,6,23,,555,,85234,POINT,85234,FROM_FD,,,,,更名,撤销
Linzi Xian,临淄县,臨淄縣,118.37041,36.86401,今山东淄博市临淄区北东、西古城,Xian,县,6,596,,1223,,85235,POINT,85235,FROM_FD,,,,,新建,治所迁移
Linzi Xian,临淄县,臨淄縣,118.28753,36.8096,今山东淄博市东临淄区,Xian,县,6,1224,,1911,,85236,POINT,85236,FROM_FD,,,,,治所迁移,数据下限
Lelingqiao Xian,乐陵侨县,樂陵僑縣,118.20644,37.10773,今山东博兴县东寨卡村,Xian,县,6,424,,555,,85237,POINT,85237,FROM_FD,,,,,新建,撤销
Li Xian,利县,利縣,118.32436,37.09947,今山东博兴县东南利城,Xian,县,6,-117,,13,,85238,POINT,85238,FROM_FD,,,,,新建,更名
Lizhi Xian,利治县,利治縣,118.32436,37.09947,今山东博兴县东南利城,Xian,县,6,14,,23,,85239,POINT,85239,FROM_FD,,,,,更名,更名
Li Xian,利县,利縣,118.32436,37.09947,今山东博兴县东南利城,Xian,县,6,23,,466,,85240,POINT,85240,FROM_FD,,,,,更名,撤销
Bochang Xian,博昌县,博昌縣,118.20644,37.10773,今山东博兴县东寨卞村,Xian,县,6,-110,,555,,85241,POINT,85241,FROM_FD,,,,,新建,更名
Lean Xian,乐安县,樂安縣,118.20644,37.10773,今山东博兴县东寨卡村,Xian,县,6,556,,595,,85242,POINT,85242,FROM_FD,,,,,更名,更名
Bochang Xian,博昌县,博昌縣,118.20644,37.10773,今山东博兴县东寨卡村,Xian,县,6,596,,668,,85243,POINT,85243,FROM_FD,,,,,更名,治所迁移
Bochang Xian,博昌县,博昌縣,118.1277,37.1354,今山东博兴县,Xian,县,6,669,,923,,85244,POINT,85244,FROM_FD,,,,,治所迁移,更名
Boxing Xian,博兴县,博興縣,118.1277,37.1354,今山东博兴县,Xian,县,6,923,,1226,,85245,POINT,85245,FROM_FD,,,,,更名,撤销
Boxingzhou,博兴州,博興州,118.1277,37.1354,今山东博兴县,Zhou,州,6,1227,,1368,,85246,POINT,85246,FROM_FD,,,,,更名,更名
Boxing Xian,博兴县,博興縣,118.1277,37.1354,今山东博兴县,Xian,县,6,1369,,1911,,85247,POINT,85247,FROM_FD,,,,,新建,数据下限
Gaochang Houguo,高昌侯国,高昌侯國,118.12737,37.11214,今山东博兴县南湾头,Houguo,侯国,6,-66,,29,,85248,POINT,85248,FROM_FD,,,,,新建,撤销
Lean Xian,乐安县,樂安縣,118.15373,37.2036,今山东博兴县东北太平村附近,Xian,县,6,-110,,311,,85249,POINT,85249,FROM_FD,,,,,新建,撤销
Beiyang Houguo,被阳侯国,被陽侯國,117.9595,37.09429,今山东高青县东南高苑城,Houguo,侯国,6,-125,,29,,85250,POINT,85250,FROM_FD,,,,,新建,撤销
Di Xian,狄县,狄縣,117.94858,37.09798,今山东高青县东南高苑城西北二里,Xian,县,6,-221,,13,,85251,POINT,85251,FROM_FD,,,,,新建,更名
Liju Xian,利居县,利居縣,117.94858,37.09798,今山东高青县东南高苑城西北二里,Xian,县,6,14,,23,,85252,POINT,85252,FROM_FD,,,,,更名,更名
Di Xian,狄县,狄縣,117.94858,37.09798,今山东高青县东南高苑城西北二里,Xian,县,6,23,,107,,85253,POINT,85253,FROM_FD,,,,,更名,更名
Linji Xian,临济县,臨濟縣,117.94858,37.09798,山东高青县东南高苑城西北二里,Xian,县,6,108,,453,,85254,POINT,85254,FROM_FD,,,,,更名,撤销
Jianxin Xian,建信县,建信縣,117.76371,37.23539,今山东高青县西北小新城（内杨村）,Xian,县,6,-110,,29,,85255,POINT,85255,FROM_FD,,,,,新建,撤销
Qiancheng Xian,千乘县,千乘縣,117.96509,37.24197,今山东高青县东北樊家村,Xian,县,6,-110,,265,,85256,POINT,85256,FROM_FD,,,,,新建,撤销
Qiancheng Xian,千乘县,千乘縣,117.96509,37.24197,今山东高青县东北樊家村,Xian,县,6,467,,582,,85257,POINT,85257,FROM_FD,,,,,新建,治所迁移
Qiancheng Xian,千乘县,千乘縣,118.40031,37.0498,今山东广饶县,Xian,县,6,583,,1137,,85258,POINT,85258,FROM_FD,,,,,治所迁移,更名
Lean Xian,乐安县,樂安縣,118.40031,37.0498,今山东广饶县,Xian,县,6,1138,,1911,,85259,POINT,85259,FROM_FD,,,,,更名,数据下限
Juding Xian,钜定县,钜定縣,118.40031,37.0498,今山东广饶县,Xian,县,6,-164,,29,,85260,POINT,85260,FROM_FD,,,,,新建,撤销
Guangrao Houguo,广饶侯国,廣饒侯國,118.50745,37.1173,今山东广饶县东北任大营,Houguo,侯国,6,-116,,8,,85261,POINT,85261,FROM_FD,,,,,新建,撤销
Guangrao Xian,广饶县,廣饒縣,118.50745,37.1173,今山东广饶县东北任大营,Xian,县,6,206,,582,,85262,POINT,85262,FROM_FD,,,,,新建,撤销
Langhuai Xian,琅槐县,琅槐縣,118.58489,37.27567,今山东广饶县东北万家屋子附近,Xian,县,6,-110,,29,,85263,POINT,85263,FROM_FD,,,,,新建,撤销
Shouguang Xian,寿光县,壽光縣,118.86276,36.92308,今山东寿光县东北牟城村,Xian,县,6,-164,,13,,85264,POINT,85264,FROM_FD,,,,,新建,更名
Yipingting Xian,翼平亭县,翼平亭縣,118.86276,36.92308,今山东寿光县东北牟城村,Xian,县,6,14,,23,,85265,POINT,85265,FROM_FD,,,,,更名,更名
Shouguang Xian,寿光县,壽光縣,118.86276,36.92308,今山东寿光县东北牟城村,Xian,县,6,23,,25,,85266,POINT,85266,FROM_FD,,,,,更名,更名
Shouguang Houguo,寿光侯国,壽光侯國,118.86276,36.92308,今山东寿光县东北牟城村,Houguo,侯国,6,26,,106,,85267,POINT,85267,FROM_FD,,,,,更名,更名
Shouguang Xian,寿光县,壽光縣,118.86276,36.92308,今山东寿光县东北牟城村,Xian,县,6,107,,419,,85268,POINT,85268,FROM_FD,,,,,更名,撤销
Shouguang Xian,寿光县,壽光縣,118.73851,36.8798,今山东寿光县,Xian,县,6,586,,1911,,85269,POINT,85269,FROM_FD,,,,,新建,数据下限
Lewang Houguo,乐望侯国,樂望侯國,118.94218,36.8215,今山东寿光县东南王望村,Houguo,侯国,6,-66,,29,,85270,POINT,85270,FROM_FD,,,,,新建,撤销
Ju Houguo,剧侯国,劇侯國,118.77496,36.65675,今山东昌乐县西董家庄,Houguo,侯国,6,-127,,27,,85271,POINT,85271,FROM_FD,,,,,新建,撤销
Ju Xian,剧县,劇縣,118.77496,36.65675,今山东昌乐县西董家庄,Xian,县,6,28,,555,,85272,POINT,85272,FROM_FD,,,,,更名,撤销
Ju Xian,剧县,劇縣,118.73309,36.75134,今山东寿光县南纪台村,Xian,县,6,-164,,13,,85273,POINT,85273,FROM_FD,,,,,新建,更名
Yu Xian,俞县,俞縣,118.73309,36.75134,今山东寿光县南纪台村,Xian,县,6,14,,23,,85274,POINT,85274,FROM_FD,,,,,更名,更名
Ju Xian,剧县,劇縣,118.73309,36.75134,今山东寿光县南纪台村,Xian,县,6,23,,36,,85275,POINT,85275,FROM_FD,,,,,更名,撤销
Luqiu Xian,闾丘县,閭丘縣,118.7355,36.83983,今山东寿光县南,Xian,县,6,596,,600,,85276,POINT,85276,FROM_FD,,,,,新建,撤销
Yi Xian,益县,益縣,118.7355,36.83983,今山东寿光县南益城村,Xian,县,6,-164,,13,,85277,POINT,85277,FROM_FD,,,,,新建,更名
Tantang Xian,探汤县,探湯縣,118.7355,36.83983,今山东寿光县南益城村,Xian,县,6,14,,23,,85278,POINT,85278,FROM_FD,,,,,更名,更名
Yi Xian,益县,益縣,118.7355,36.83983,今山东寿光县南益城村,Xian,县,6,23,,74,,85279,POINT,85279,FROM_FD,,,,,更名,更名
Yi Houguo,益侯国,益侯國,118.7355,36.83983,今山东寿光县南益城村,Houguo,侯国,6,75,,220,,85280,POINT,85280,FROM_FD,,,,,更名,更名
Yidu Xian,益都县,益都縣,118.7355,36.83983,今山东寿光县南益城村,Xian,县,6,220,,555,,85281,POINT,85281,FROM_FD,,,,,更名,治所迁移
Yidu Xian,益都县,益都縣,118.4781,36.69748,今山东青州市北阳水北部,Xian,县,6,556,,1911,,85282,POINT,85282,FROM_FD,,,,,治所迁移,数据下限
Pingwang Houguo,平望侯国,平望侯國,118.90199,37.06668,今山东寿光县东北“望海台”,Houguo,侯国,6,-127,,13,,85283,POINT,85283,FROM_FD,,,,,新建,更名
Suoju Xian,所聚县,所聚縣,118.90199,37.06668,今山东寿光县东北“望海台”,Xian,县,6,14,,23,,85284,POINT,85284,FROM_FD,,,,,更名,更名
Pingwang Xian,平望县,平望縣,118.90199,37.06668,今山东寿光县东北“望海台”,Xian,县,6,23,,29,,85285,POINT,85285,FROM_FD,,,,,更名,撤销
Yidu Houguo,益都侯国,益都侯國,118.75513,36.95964,今山东寿光县北古城,Houguo,侯国,6,-127,,-79,,85286,POINT,85286,FROM_FD,,,,,新建,更名
Yidu Xian,益都县,益都縣,118.75513,36.95964,今山东寿光县北古城,Xian,县,6,-78,,-56,,85287,POINT,85287,FROM_FD,,,,,更名,撤销
Yingling Xian,营陵县,營陵縣,119.04401,36.54834,今山东昌乐县东南白狼河南岸程家下埠,Xian,县,6,-155,,13,,85288,POINT,85288,FROM_FD,,,,,新建,更名
Yingqiu Xian,营丘县,營丘縣,119.04401,36.57301,今山东昌乐县东南营丘,Xian,县,6,596,,611,,85289,POINT,85289,FROM_FD,,,,,新建,撤销
Yingqiu Xian,营丘县,營丘縣,119.04401,36.57301,今山东昌乐县东南营丘,Xian,县,6,619,,624,,85290,POINT,85290,FROM_FD,,,,,新建,撤销
Beihaiting Xian,北海亭县,北海亭縣,119.04401,36.54834,今山东昌乐县东南白狼河南岸程家下埠,Xian,县,6,14,,23,,85291,POINT,85291,FROM_FD,,,,,更名,更名
Yingling Xian,营陵县,營陵縣,119.04401,36.54834,今山东昌乐县东南白狼河南岸程家下埠,Xian,县,6,23,,555,,85292,POINT,85292,FROM_FD,,,,,更名,撤销
Jukui Houguo,剧魁侯国,劇魁侯國,118.76527,36.71843,今山东昌乐县西北前寨子附近,Houguo,侯国,6,-127,,13,,85293,POINT,85293,FROM_FD,,,,,新建,更名
Shangfu Xian,上符县,上符縣,118.76527,36.71843,今山东昌乐县西北前寨子附近,Xian,县,6,14,,23,,85294,POINT,85294,FROM_FD,,,,,更名,更名
Jukui Xian,剧魁县,劇魁縣,118.76527,36.71843,今山东昌乐县西北前寨子附近,Xian,县,6,23,,29,,85295,POINT,85295,FROM_FD,,,,,更名,撤销
Anren Xian,安仁县,安仁縣,118.80728,36.72816,今山东昌乐县西北东徐附近,Xian,县,6,965,,965,,85296,POINT,85296,FROM_FD,,,,,新建,更名
Changle Xian,昌乐县,昌樂縣,118.80728,36.72816,今山东昌乐县西北东徐附近,Xian,县,6,966,,1265,,85297,POINT,85297,FROM_FD,,,,,更名,撤销
Changle Xian,昌乐县,昌樂縣,118.83671,36.70358,今山东昌乐县,Xian,县,6,1368,,1911,,85298,POINT,85298,FROM_FD,,,,,新建,数据下限
Zhuxu Houguo,朱虚侯国,朱虛侯國,118.78342,36.40594,今山东临朐县东南城头,Houguo,侯国,6,-186,,219,,85299,POINT,85299,FROM_FD,,,,,新建,更名
Zhuxu Xian,朱虚县,朱虛縣,118.78342,36.40594,今山东临朐县东南城头,Xian,县,6,220,,468,,85300,POINT,85300,FROM_FD,,,,,更名,治所迁移
Zhuxu Xian,朱虚县,朱虛縣,118.59043,36.51717,今山东临朐县东乐地庄附近,Xian,县,6,469,,555,,85301,POINT,85301,FROM_FD,,,,,治所迁移,撤销
Linyuan Houguo,临原侯国,臨原侯國,118.59043,36.51717,今山东临朐县东陈家河附近,Houguo,侯国,6,-127,,13,,85302,POINT,85302,FROM_FD,,,,,新建,更名
Tianyiting Xian,填夷亭县,填夷亭縣,118.59043,36.51717,今山东临朐县东陈家河附近,Xian,县,6,14,,22,,85303,POINT,85303,FROM_FD,,,,,更名,更名
Linyuan Xian,临原县,臨原縣,118.59043,36.51717,今山东临朐县东陈家河附近,Xian,县,6,23,,29,,85304,POINT,85304,FROM_FD,,,,,更名,撤销
Ping Houguo,瓶侯国,瓶侯國,118.53484,36.4884,今山东临朐县东南王家楼附近,Houguo,侯国,6,-166,,-155,,85305,POINT,85305,FROM_FD,,,,,新建,撤销
Ping Houguo,瓶侯国,瓶侯國,118.53484,36.4884,今山东临朐县东南王家楼附近,Houguo,侯国,6,-116,,7,,85306,POINT,85306,FROM_FD,,,,,新建,撤销
Banyang Xian,般阳县,般陽縣,118.6773,36.46172,今山东临朐县东南盘阳店,Xian,县,6,586,,605,,85307,POINT,85307,FROM_FD,,,,,新建,撤销
Banyang Xian,般阳县,般陽縣,118.6773,36.46172,今山东临朐县东南盘阳店,Xian,县,6,619,,624,,85308,POINT,85308,FROM_FD,,,,,新建,撤销
Duchang Xian,都昌县,都昌縣,118.94625,36.74699,今山东昌乐县东北都昌,Xian,县,6,469,,622,,85309,POINT,85309,FROM_FD,,,,,治所迁移,撤销
Duchang Xian,都昌县,都昌縣,117.00149,36.65013,今山东济南市历下区,Xian,县,6,456,,463,,85310,POINT,85310,FROM_FD,,,,,新建,治所迁移
Duchang Xian,都昌县,都昌縣,118.49628,36.76362,今山东青州市北部,Xian,县,6,464,,468,,85311,POINT,85311,FROM_FD,,,,,治所迁移,治所迁移
Changan Xian,昌安县,昌安縣,119.35334,36.36201,今山东安丘县东南王家古城,Xian,县,6,-202,,605,,85312,POINT,85312,FROM_FD,,,,,新建,撤销
Changan Xian,昌安县,昌安縣,119.19739,36.42905,今山东安丘县,Xian,县,6,619,,622,,85313,POINT,85313,FROM_FD,,,,,新建,撤销
Moushan Xian,牟山县,牟山縣,119.13334,36.3895,今山东安丘县西南牟山前,Xian,县,6,596,,605,,85314,POINT,85314,FROM_FD,,,,,新建,更名
Anqiu Xian,安丘县,安丘縣,119.13334,36.3895,今山东安丘县西南牟山前,Xian,县,6,606,,606,,85315,POINT,85315,FROM_FD,,,,,更名,治所迁移
Anqiu Xian,安丘县,安丘縣,119.29065,36.19495,今山东诸城市西北都吉台,Xian,县,6,607,,622,,85316,POINT,85316,FROM_FD,,,,,治所迁移,治所迁移
Anqiu Xian,安丘县,安丘縣,119.19739,36.42905,今山东安丘县,Xian,县,6,623,,758,,85317,POINT,85317,FROM_FD,,,,,治所迁移,更名
Futang Xian,辅唐县,輔唐縣,119.19739,36.42905,今山东安丘县,Xian,县,6,759,,907,,85318,POINT,85318,FROM_FD,,,,,更名,更名
Anqiu Xian,安丘县,安丘縣,119.19739,36.42905,今山东安丘县,Xian,县,6,908,,923,,85319,POINT,85319,FROM_FD,,,,,更名,更名
Futang Xian,辅唐县,輔唐縣,119.19739,36.42905,今山东安丘县,Xian,县,6,923,,941,,85320,POINT,85320,FROM_FD,,,,,更名,更名
Jiaoxi Xian,胶西县,膠西縣,119.19739,36.42905,今山东安丘县,Xian,县,6,942,,970,,85321,POINT,85321,FROM_FD,,,,,更名,更名
Anqiu Xian,安丘县,安丘縣,119.19739,36.42905,今山东安丘县,Xian,县,6,971,,1911,,85322,POINT,85322,FROM_FD,,,,,更名,数据下限
Anqiu Xian,安丘县,安丘縣,119.13334,36.3895,今山东安丘县西南牟山前,Xian,县,6,-202,,13,,85323,POINT,85323,FROM_FD,,,,,新建,更名
Zhuzhi Xian,诛郅县,誅郅縣,119.13334,36.3895,今山东安丘县西南牟山前,Xian,县,6,14,,23,,85324,POINT,85324,FROM_FD,,,,,更名,更名
Anqiu Xian,安丘县,安丘縣,119.13334,36.3895,今山东安丘县西南牟山前,Xian,县,6,23,,555,,85325,POINT,85325,FROM_FD,,,,,更名,撤销
Anqiu Houguo,安丘侯国,安丘侯國,119.38731,36.31668,今山东安丘县东南,Houguo,侯国,6,-20,,13,,85326,POINT,85326,FROM_FD,,,,,新建,更名
Ningxiang Xian,宁乡县,寧鄉縣,119.38731,36.31668,今山东安丘县东南,Xian,县,6,14,,23,,85327,POINT,85327,FROM_FD,,,,,更名,更名
Anqiu Xian,安丘县,安丘縣,119.38731,36.31668,今山东安丘县东南,Xian,县,6,23,,29,,85328,POINT,85328,FROM_FD,,,,,更名,撤销
Wucheng Xian,梧城县,梧城縣,118.93626,36.29446,今山东安丘县西南南郚,Xian,县,6,-202,,29,,85329,POINT,85329,FROM_FD,,,,,新建,撤销
Langxie Xian,琅邪县,琅邪縣,118.93626,36.29446,今山东安丘县西南南郚,Xian,县,6,556,,605,,85330,POINT,85330,FROM_FD,,,,,新建,更名
Wucheng Xian,郚城县,郚城縣,118.93626,36.29446,今山东安丘县西南南郚,Xian,县,6,606,,617,,85331,POINT,85331,FROM_FD,,,,,更名,撤销
Chunyu Xian,淳于县,淳於縣,119.32261,36.54303,今山东安丘县东北杞城,Xian,县,6,-202,,29,,85332,POINT,85332,FROM_FD,,,,,新建,撤销
Chunyu Xian,淳于县,淳於縣,119.32261,36.54303,今山东安丘县东北杞城,Xian,县,6,97,,555,,85333,POINT,85333,FROM_FD,,,,,新建,撤销
Dongwu Houguo,东武侯国,東武侯國,119.40398,35.99335,今山东诸城市,Houguo,侯国,6,-201,,152,,85334,POINT,85334,FROM_FD,,,,,新建,更名
Dongwu Xian,东武县,東武縣,119.40398,35.99335,今山东诸城市,Xian,县,6,-151,,13,,85335,POINT,85335,FROM_FD,,,,,更名,更名
xiangshan Xian,祥善县,祥善縣,119.40398,35.99335,今山东诸城市,Xian,县,6,14,,23,,85336,POINT,85336,FROM_FD,,,,,更名,更名
Dongwu Xian,东武县,東武縣,119.40398,35.99335,今山东诸城市,Xian,县,6,23,,597,,85337,POINT,85337,FROM_FD,,,,,更名,更名
Chang Houguo,昌侯国,昌侯國,119.46484,36.0885,今山东诸城市东北昌城,Houguo,侯国,6,-116,,-113,,85338,POINT,85338,FROM_FD,,,,,新建,更名
Chang Xian,昌县,昌縣,119.46484,36.0885,今山东诸城市东北昌城,Xian,县,6,-112,,29,,85339,POINT,85339,FROM_FD,,,,,更名,撤销
Liangxiang Xian,梁乡县,梁鄉縣,119.56821,35.57953,今山东日照市东北两城镇,Xian,县,6,529,,555,,85340,POINT,85340,FROM_FD,,,,,新建,撤销
