id,NAME_PY,NAME_CH,NAME_FT,X_COOR,Y_COOR,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GEOCOMPLR,CHECKER,END_DATE,BEG_CHG_TY,END_CHG_TY
1774,Lu Zhou,泸州,瀘州,105.448144,28.887498,今四川省泸州市,Zhou,州,3,758,4,1260,4,0,POINT,211208,FROM_FD,,,,,更名,更名
1775,Jiang'an Zhou,江安州,江安州,105.448144,28.887498,今四川省泸州市,Zhou,州,3,1261,4,1275,4,0,POINT,211209,FROM_FD,,,,,更名,更名
1776,Lu Zhou,泸州,瀘州,105.448144,28.887498,今四川省泸州市,Zhou,州,3,1276,4,1284,4,0,POINT,211210,FROM_FD,,,,,更名,撤销
1777,Lu Zhou,泸州,瀘州,105.448144,28.887498,今四川省泸州市,Zhilizhou,直隶州,3,1373,4,1911,6,96607,POINT,96607,FROM_FD,,,,,新建,数据下限
1778,Dongjiangyang Jun,东江阳郡,東江陽郡,105.225963,28.744203,今泸州市纳溪县大渡口镇,Jun,郡,3,428,4,505,4,0,POINT,211211,FROM_FD,,,,,新建,撤销
1779,Huairen Jun,怀仁郡,懷仁郡,104.12986,29.99553,今四川省仁寿县西二里,Jun,郡,3,554,4,582,4,0,POINT,211212,FROM_FD,,,,,新建,撤销
1780,Ling Zhou,陵州,陵州,104.12986,29.99553,今四川省仁寿县西二里,Zhou,州,3,557,4,606,4,113390,POINT,212663,FROM_FD,,,,,新建,更名
1781,Longshan Jun,隆山郡,隆山郡,104.12986,29.99553,今四川省仁寿县西二里,Jun,郡,3,607,4,617,4,96541,POINT,96541,FROM_FD,,,,,更名,更名
1782,Ling Zhou,陵州,陵州,104.12986,29.99553,今四川省仁寿县西二里,Zhou,州,3,618,4,634,4,0,POINT,211213,FROM_FD,,,,,更名,治所迁移
1783,Ling Zhou,陵州,陵州,104.14015,29.996577,今四川省仁寿县,Zhou,州,3,635,4,741,4,0,POINT,211214,FROM_FD,,,,,治所迁移,更名
1784,Renshou Jun,仁寿郡,仁壽郡,104.14015,29.996577,今四川省仁寿县,Jun,郡,3,742,4,757,4,0,POINT,211215,FROM_FD,,,,,更名,更名
1785,Ling Zhou,陵州,陵州,104.14015,29.996577,今四川省仁寿县,Zhou,州,3,758,4,1071,4,0,POINT,211216,FROM_FD,,,,,更名,撤销
1786,Tong Zhou,潼州,潼州,104.760261,31.476135,今四川省绵阳市东开元场,Zhou,州,3,553,4,584,4,0,POINT,211217,FROM_FD,,,,,新建,更名
1787,Mian Zhou,绵州,綿州,104.760261,31.476135,今四川省绵阳市东开元场,Zhou,州,3,585,4,606,4,96576,POINT,96576,FROM_FD,,,,,更名,更名
1788,Jinshan Jun,金山郡,金山郡,104.760261,31.476135,今四川省绵阳市东开元场,Jun,郡,3,607,4,617,4,96577,POINT,96577,FROM_FD,,,,,更名,更名
1789,Mian Zhou,绵州,綿州,104.760261,31.476135,今四川省绵阳市东开元场,Zhou,州,3,618,4,741,4,111065,POINT,212561,FROM_FD,,,,,更名,更名
1790,Baxi Jun,巴西郡,巴西郡,104.760261,31.476135,今四川省绵阳市东开元场,Jun,郡,3,742,4,757,4,0,POINT,211218,FROM_FD,,,,,更名,更名
1791,Mian Zhou,绵州,綿州,104.760261,31.476135,今四川省绵阳市东开元场,Zhou,州,3,758,4,964,4,0,POINT,211219,FROM_FD,,,,,更名,治所迁移
1792,Mian Zhou,绵州,綿州,104.744697,31.467261,今四川省绵阳市,Zhou,州,3,965,4,1282,4,0,POINT,211220,FROM_FD,,,,,治所迁移,撤销
1793,Mian Zhou,绵州,綿州,104.744697,31.467261,今四川省绵阳市,Zhilizhou,直隶州,3,1727,4,1769,4,0,POINT,211221,FROM_FD,,,,,新建,治所迁移
1794,Mian Zhou,绵州,綿州,104.5039,31.304304,今四川省德阳县东北罗江镇,Zhilizhou,直隶州,3,1770,4,1800,4,0,POINT,211222,FROM_FD,,,,,治所迁移,治所迁移
1795,Mian Zhou,绵州,綿州,104.744697,31.467261,今四川省绵阳市,Zhilizhou,直隶州,3,1801,4,1911,6,0,POINT,211223,FROM_FD,,,,,治所迁移,数据下限
1796,Wan'an Jun,万安郡,萬安郡,104.5039,31.304304,今四川省德阳县东北罗江镇,Jun,郡,3,554,4,582,4,0,POINT,211224,FROM_FD,,,,,新建,撤销
1797,Shiquan Jun,石泉军,石泉軍,104.318949,31.864351,今四川省北川县治城,Jun,军,3,1117,4,1120,4,0,POINT,211225,FROM_FD,,,,,新建,撤销
1798,Shiquan Jun,石泉军,石泉軍,104.318949,31.864351,今四川省北川县治城,Jun,军,3,1125,4,1254,4,0,POINT,211226,FROM_FD,,,,,新建,治所迁移
1799,Shiquan Jun,石泉军,石泉軍,104.448057,31.684999,今四川省安县永安乡向阳村,Jun,军,3,1255,4,1263,4,0,POINT,211227,FROM_FD,,,,,治所迁移,更名
1800,An Zhou,安州,安州,104.448057,31.684999,今四川省安县永安乡向阳村,Zhou,州,3,1264,4,1265,4,0,POINT,211228,FROM_FD,,,,,更名,撤销
1801,Jinxi Jun,晋熙郡,晉熙郡,104.195184,31.343804,今四川省绵竹县,Jun,郡,3,398,4,498,4,0,POINT,211229,FROM_FD,,,,,新建,撤销
1802,Jinxi Jun,晋熙郡,晉熙郡,104.195184,31.343804,今四川省绵竹县,Jun,郡,3,506,4,582,4,0,POINT,211230,FROM_FD,,,,,新建,撤销
1803,Zitong Jun,梓潼郡,梓潼郡,105.157549,31.637311,今四川省梓潼县治,Jun,郡,3,217,4,306,4,0,POINT,211231,FROM_FD,,,,,新建,治所迁移
1804,Zitong Jun,梓潼郡,梓潼郡,104.760261,31.476135,今四川省绵阳市东开元场,Jun,郡,3,307,4,382,4,0,POINT,211232,FROM_FD,,,,,治所迁移,治所迁移
1805,Zitong Jun,梓潼郡,梓潼郡,105.157549,31.637311,今四川省梓潼县治,Jun,郡,3,383,4,424,4,0,POINT,211233,FROM_FD,,,,,治所迁移,治所迁移
1806,Zitong Jun,梓潼郡,梓潼郡,104.760261,31.476135,今四川省绵阳市东开元场,Jun,郡,3,425,4,552,4,0,POINT,211234,FROM_FD,,,,,治所迁移,治所迁移
1807,Zitong Jun,梓潼郡,梓潼郡,105.157549,31.637311,今四川省梓潼县治,Jun,郡,3,553,4,582,4,0,POINT,211235,FROM_FD,,,,,治所迁移,撤销
1808,Yong Zhou,庸州,庸州,108.858165,29.581312,今四川省黔江县东北县坝乡,Zhou,州,3,585,4,606,4,0,POINT,211236,FROM_FD,,,,,新建,撤销
1809,Yongning Lu,永宁路,永甯路,105.224183,28.050779,今四川省叙永县西南高峰,Lu,路,3,1290,4,1373,4,0,POINT,211237,FROM_FD,,,,,新建,更名
1810,Yongning Zhangguansi,永宁长官司,永寧長官司,105.224183,28.050779,今四川省叙永县西南高峰,Zhangguansi,长官司,3,1374,4,1374,4,96346,POINT,96346,FROM_FD,,,,,更名,更名
1811,Yongning Xuanweisi,永宁宣慰司,永甯宣慰司,105.224183,28.050779,今四川省叙永县西南高峰,Xuanfusi,宣抚司,3,1375,4,1381,4,0,POINT,211238,FROM_FD,,,,,更名,治所迁移
1812,Yongning Xuanweisi,永宁宣慰司,永甯宣慰司,105.434356,28.169241,今四川省叙永县河东部分,Xuanweisi,宣慰司,3,1382,4,1729,4,0,POINT,211239,FROM_FD,,,,,治所迁移,撤销
1813,Xuyong Ting,叙永厅,敘永廳,105.434356,28.169241,今四川省叙永县河东部分,Zhiliting,直隶厅,3,1730,4,1907,4,96634,POINT,96634,FROM_FD,,,,,新建,更名
1814,Yongning Zhou,永宁州,永寧州,105.434356,28.169241,今四川省叙永县河东部分,Zhilizhou,直隶州,3,1908,4,1911,6,96606,POINT,96606,FROM_FD,,,,,更名,数据下限
1815,Fu Zhou,扶州,扶州,103.595901,32.642012,今四川省松潘县县治进安镇,Zhou,州,3,566,4,606,4,113329,POINT,212658,FROM_FD,,,,,新建,更名
1816,Longhe Jun,龙涸郡,龍涸郡,103.595901,32.642012,今四川省松潘县县治进安镇,Jun,郡,3,566,4,582,4,0,POINT,211240,FROM_FD,,,,,新建,撤销
1817,Tongchang Jun,同昌郡,同昌郡,103.595901,32.642012,今四川省松潘县县治进安镇,Jun,郡,3,607,4,617,4,110250,POINT,212444,FROM_FD,,,,,更名,更名
1818,Song Zhou,松州,松州,103.595901,32.642012,今四川省松潘县县治进安镇,Zhou,州,3,618,4,741,4,111072,POINT,212565,FROM_FD,,,,,更名,更名
1819,Jiaozhou Jun,交州郡,交州郡,103.595901,32.642012,今四川省松潘县县治进安镇,Jun,郡,3,742,4,757,4,0,POINT,211241,FROM_FD,,,,,更名,更名
1820,Song Zhou,松州,松州,103.595901,32.642012,今四川省松潘县县治进安镇,Zhou,州,3,758,4,762,4,0,POINT,211242,FROM_FD,,,,,更名,撤销
1821,Songpan Wei,松潘卫,松潘衛,103.595901,32.642012,今四川省松潘县县治进安镇,Wei,卫,3,1378,4,1430,4,0,POINT,211243,FROM_FD,,,,,新建,更名
1822,Songpandengchu Junminzhihuishisi,松潘等处军民指揮使司,松潘等處軍民指揮使司,103.595901,32.642012,今四川省松潘县县治进安镇,Junminzhihuishi,軍民指揮使,3,1431,4,1562,4,0,POINT,211244,FROM_FD,,,,,更名,更名
1823,Songpan Wei,松潘卫,松潘衛,103.595901,32.642012,今四川省松潘县县治进安镇,Wei,卫,3,1563,4,1729,4,0,POINT,211245,FROM_FD,,,,,更名,撤销
1824,Songpan Ting,松潘厅,松潘廳,103.595901,32.642012,今四川省松潘县县治进安镇,Ting,厅,3,1732,4,1759,4,96452,POINT,96452,FROM_FD,,,,,新建,更名
1825,Songpan Ting,松潘厅,松潘廳,103.595901,32.642012,今四川省松潘县县治进安镇,Zhiliting,直隶厅,3,1760,4,1911,6,0,POINT,211246,FROM_FD,,,,,更名,数据下限
1826,Wei Zhou,维州,維州,103.311796,31.550654,今四川省理县薛城镇,Zhou,州,3,624,4,626,4,0,POINT,211247,FROM_FD,,,,,新建,撤销
1827,Wei Zhou,维州,維州,103.311796,31.550654,今四川省理县薛城镇,Zhou,州,3,686,4,757,4,0,POINT,211248,FROM_FD,,,,,新建,撤销
1828,Wei Zhou,维州,維州,103.311796,31.550654,今四川省理县薛城镇,Zhou,州,3,853,4,1004,4,0,POINT,211249,FROM_FD,,,,,新建,更名
1829,Wei Zhou,威州,威州,103.311796,31.550654,今四川省理县薛城镇,Zhou,州,3,1005,4,1265,4,0,POINT,211250,FROM_FD,,,,,更名,撤销
1830,Zagu Ting,杂谷厅,雜穀廳,103.311796,31.550654,今四川省理县薛城镇,Zhiliting,直隶厅,3,1760,4,1800,4,96629,POINT,96629,FROM_FD,,,,,新建,更名
1831,Lifan Ting,理番厅,理番直隸廳,103.311796,31.550654,今四川省理县薛城镇,Zhiliting,直隶厅,3,1801,4,1911,6,96612,POINT,96612,FROM_FD,,,,,更名,数据下限
1832,Zhe Zhou,柘州,柘州,103.720025,32.322831,今四川省松潘县镇江关,Zhou,州,3,658,4,741,4,0,POINT,211251,FROM_FD,,,,,新建,更名
1833,Pengshan Jun,蓬山郡,蓬山郡,103.720025,32.322831,今四川省松潘县镇江关,Zhou,州,3,742,4,757,4,111332,POINT,212594,FROM_FD,,,,,更名,更名
1834,Zhe Zhou,柘州,柘州,103.720025,32.322831,今四川省松潘县镇江关,Zhou,州,3,758,4,762,4,0,POINT,211252,FROM_FD,,,,,更名,撤销
1835,Aergu Zhou,阿尔古州,阿爾古州,102.061889,31.47756,今四川省金川县,Zhilizhou,直隶州,3,1776,1,1778,9,0,POINT,211253,FROM_FD,,,,,新建,撤销
1836,Meinuo Ting,美诺厅,美諾廳,102.370176,30.996288,今四川省小金县,Zhiliting,直隶厅,3,1776,4,1782,4,96630,POINT,96630,FROM_FD,,,,,新建,更名
1837,Maogong Ting,懋功厅,懋功廳,102.370176,30.996288,今四川省小金县,Zhiliting,直隶厅,3,1783,4,1911,6,96613,POINT,96613,FROM_FD,,,,,更名,数据下限
1838,Ba Jun,巴郡,巴郡,106.552602,29.57704,今四川省重庆市江北区,Jun,郡,3,-314,4,193,4,0,POINT,211254,FROM_FD,,,,,新建,治所迁移
1839,Ba Jun,巴郡,巴郡,106.110206,30.80891,今四川省南充市舞凤乡清泉坝,Jun,郡,3,194,4,200,4,0,POINT,211255,FROM_FD,,,,,治所迁移,治所迁移
1840,Ba Jun,巴郡,巴郡,106.557126,29.56028,今四川省重庆市,Jun,郡,3,201,4,582,4,115026,POINT,212258,FROM_FD,,,,,治所迁移,治所迁移
1841,Yongning Jun,永宁郡,永寧郡,106.552602,29.57704,今四川省重庆市江北区,Jun,郡,3,194,4,200,4,0,POINT,211256,FROM_FD,,,,,治所迁移,撤销
1842,Chu Zhou,楚州,楚州,106.557126,29.56028,今四川省重庆市,Zhou,州,3,550,4,550,4,0,POINT,211257,FROM_FD,,,,,新建,更名
1843,Ba Zhou,巴州,巴州,106.557126,29.56028,今四川省重庆市,Zhou,州,3,551,4,556,4,0,POINT,211258,FROM_FD,,,,,更名,更名
1844,Chu Zhou,楚州,楚州,106.557126,29.56028,今四川省重庆市,Zhou,州,3,557,4,582,4,0,POINT,211259,FROM_FD,,,,,更名,更名
1845,Yu Zhou,渝州,渝州,106.557126,29.56028,今四川省重庆市,Zhou,州,3,583,4,606,4,96563,POINT,96563,FROM_FD,,,,,更名,更名
1846,Ba Jun,巴郡,巴郡,106.557126,29.56028,今四川省重庆市,Jun,郡,3,607,4,617,4,96564,POINT,96564,FROM_FD,,,,,更名,更名
1847,Yu Zhou,渝州,渝州,106.557126,29.56028,今四川省重庆市,Zhou,州,3,618,4,741,4,111102,POINT,212572,FROM_FD,,,,,更名,更名
1848,Nanping Jun,南平郡,南平郡,106.557126,29.56028,今四川省重庆市,Jun,郡,3,742,4,757,4,0,POINT,211260,FROM_FD,,,,,更名,更名
1849,Yu Zhou,渝州,渝州,106.557126,29.56028,今四川省重庆市,Zhou,州,3,758,4,1101,4,0,POINT,211261,FROM_FD,,,,,更名,更名
1850,Gong Zhou,恭州,恭州,106.557126,29.56028,今四川省重庆市,Zhou,州,3,1102,4,1188,4,0,POINT,211262,FROM_FD,,,,,更名,更名
1851,Chongqing Fu,重庆府,重慶府,106.557126,29.56028,今四川省重庆市,Fu,府,3,1189,4,1278,4,0,POINT,211263,FROM_FD,,,,,更名,更名
1852,Chongqing Lu,重庆路,重慶路,106.557126,29.56028,今四川省重庆市,Lu,路,3,1279,4,1370,4,96644,POINT,96644,FROM_FD,,,,,更名,更名
1853,Chongqing Fu,重庆府,重慶府,106.557126,29.56028,今四川省重庆市,Fu,府,3,1371,4,1911,6,96622,POINT,96622,FROM_FD,,,,,更名,数据下限
1854,Qimen Jun,七门郡,七門郡,106.379402,29.272808,今四川省江津县东北綦江入长江口,Jun,郡,3,557,4,582,4,115685,POINT,212259,FROM_FD,,,,,新建,撤销
1855,Chang Zhou,昌州,昌州,105.558447,29.385499,今四川省荣昌县西武城,Zhou,州,3,758,4,803,4,0,POINT,211264,FROM_FD,,,,,新建,治所迁移
1856,Chang Zhou,昌州,昌州,105.703852,29.570053,今四川省大足县南四十里双河村一带,Zhou,州,3,804,4,884,4,0,POINT,211265,FROM_FD,,,,,治所迁移,治所迁移
1857,Chang Zhou,昌州,昌州,105.717028,29.700784,今四川省大足县,Zhou,州,3,885,4,1282,4,0,POINT,211266,FROM_FD,,,,,治所迁移,撤销
1858,Nan Zhou,南州,南州,106.650369,29.033575,今四川省綦江县北綦江北岸,Zhou,州,3,619,4,619,4,110307,POINT,212461,FROM_FD,,,,,新建,更名
1859,Bo Zhou,僰州,僰州,106.650369,29.033575,今四川省綦江县北綦江北岸,Zhou,州,3,620,4,620,4,110385,POINT,212477,FROM_FD,,,,,更名,更名
1860,Nan Zhou,南州,南州,106.650369,29.033575,今四川省綦江县北綦江北岸,Zhou,州,3,621,4,741,4,111100,POINT,212571,FROM_FD,,,,,更名,更名
1861,Nanzhou Jun,南州郡,南州郡,106.650369,29.033575,今四川省綦江县北綦江北岸,Jun,郡,3,742,4,757,4,0,POINT,211267,FROM_FD,,,,,更名,更名
1862,Nan Zhou,南州,南州,106.650369,29.033575,今四川省綦江县北綦江北岸,Zhou,州,3,758,4,1052,4,0,POINT,211268,FROM_FD,,,,,更名,撤销
1863,Nanping Jun,南平军,南平軍,106.714415,28.743241,今四川省綦江县南赶水镇,Jun,军,3,1074,4,1238,4,0,POINT,211269,FROM_FD,,,,,新建,治所迁移
1864,Nanping Jun,南平军,南平軍,107.094773,29.161813,今四川省南川县,Jun,军,3,1239,4,1284,4,0,POINT,211270,FROM_FD,,,,,治所迁移,撤销
1865,Dongdangqu Jun,东宕渠郡,東宕渠郡,106.266746,30.001524,今四川省合川县,Jun,郡,3,438,4,555,4,115171,POINT,212260,FROM_FD,,,,,新建,更名
1866,Dianjiang Jun,垫江郡,墊江郡,106.266746,30.001524,今四川省合川县,Jun,郡,3,556,4,582,4,115159,POINT,212261,FROM_FD,,,,,更名,撤销
1867,He Zhou,合州,合州,106.266746,30.001524,今四川省合川县,Zhou,州,3,556,4,599,4,0,POINT,211271,FROM_FD,,,,,新建,更名
1868,Fu Zhou,涪州,涪州,106.266746,30.001524,今四川省合川县,Zhou,州,3,600,4,606,4,0,POINT,211272,FROM_FD,,,,,更名,更名
1869,Fuling Jun,涪陵郡,涪陵郡,106.266746,30.001524,今四川省合川县,Jun,郡,3,607,4,617,4,110266,POINT,212447,FROM_FD,,,,,更名,更名
1870,He Zhou,合州,合州,106.266746,30.001524,今四川省合川县,Zhou,州,3,618,4,741,4,0,POINT,211273,FROM_FD,,,,,更名,更名
1871,Bachuan Jun,巴川郡,巴川郡,106.266746,30.001524,今四川省合川县,Jun,郡,3,742,4,757,4,115024,POINT,212262,FROM_FD,,,,,更名,更名
1872,He Zhou,合州,合州,106.266746,30.001524,今四川省合川县,Zhou,州,3,758,4,1282,4,0,POINT,211274,FROM_FD,,,,,更名,撤销
1873,Fu Zhou,涪州,涪州,107.394578,29.710308,今四川省涪陵县,Zhou,州,3,618,6,741,4,111098,POINT,212569,FROM_FD,,,,,新建,更名
1874,Fuling Jun,涪陵郡,涪陵郡,107.394578,29.710308,今四川省涪陵县,Jun,郡,3,742,6,757,4,111356,POINT,212598,FROM_FD,,,,,更名,更名
1875,Fu Zhou,涪州,涪州,107.394578,29.710308,今四川省涪陵县,Zhou,州,3,758,6,1278,4,0,POINT,211275,FROM_FD,,,,,更名,撤销
1876,Wusheng Jun,武胜军,武勝軍,106.282098,30.308848,今四川武胜县南旧县场,Jun,军,3,1267,4,1277,4,0,POINT,211276,FROM_FD,,,,,新建,更名
1877,Wusheng Zhou,武胜州,武勝州,106.282098,30.308848,今四川武胜县南旧县场,Zhou,州,3,1278,4,1284,4,0,POINT,211277,FROM_FD,,,,,更名,撤销
1878,Nanlin Zhou,南潾州,南潾州,107.27922,30.010729,今四川省长寿县东北仁和场,Zhou,州,3,619,4,625,4,115636,POINT,212263,FROM_FD,,,,,新建,撤销
1879,Baxi Jun,巴西郡,巴西郡,105.967084,31.578218,今四川省阆中县,Jun,郡,3,201,5,430,0,0,POINT,211278,FROM_FD,,,,,新建,更名
1880,Beibaxi Jun,北巴西郡,北巴西郡,105.967084,31.578218,今四川省阆中县,Jun,郡,3,431,5,553,0,115040,POINT,212264,FROM_FD,,,,,更名,更名
1881,Panlong Jun,盘龙郡,盤龍郡,105.967084,31.578218,今四川省阆中县,Jun,郡,3,554,5,582,0,115664,POINT,212265,FROM_FD,,,,,更名,撤销
1882,Nanliang Zhou,南梁州,南梁州,105.967084,31.578218,今四川省阆中县,Zhou,州,3,509,4,553,4,0,POINT,211279,FROM_FD,,,,,新建,更名
1883,Long Zhou,隆州,隆州,105.967084,31.578218,今四川省阆中县,Zhou,州,3,554,6,606,9,113533,POINT,212669,FROM_FD,,,,,更名,更名
1884,Baxi Jun,巴西郡,巴西郡,105.967084,31.578218,今四川省阆中县,Jun,郡,3,607,6,617,9,96570,POINT,96570,FROM_FD,,,,,更名,更名
1885,Long Zhou,隆州,隆州,105.967084,31.578218,今四川省阆中县,Zhou,州,3,618,6,712,9,0,POINT,211280,FROM_FD,,,,,更名,更名
1886,Lang Zhou,阆州,閬州,105.967084,31.578218,今四川省阆中县,Zhou,州,3,713,6,741,9,0,POINT,211281,FROM_FD,,,,,更名,更名
1887,Langzhong Jun,阆中郡,閬中郡,105.967084,31.578218,今四川省阆中县,Jun,郡,3,742,6,757,9,0,POINT,211282,FROM_FD,,,,,更名,更名
1888,Lang Zhou,阆州,閬州,105.967084,31.578218,今四川省阆中县,Zhou,州,3,758,6,1275,9,0,POINT,211283,FROM_FD,,,,,更名,更名
1889,Baoning Fu,保宁府,保寧府,105.967084,31.578218,今四川省阆中县,Fu,府,3,1276,4,1282,4,0,POINT,211284,FROM_FD,,,,,更名,更名
1890,Baoning Lu,保宁路,保甯路,105.967084,31.578218,今四川省阆中县,Lu,路,3,1283,4,1296,4,0,POINT,211285,FROM_FD,,,,,更名,撤销
1891,Baoning Fu,保宁府,保寧府,105.967084,31.578218,今四川省阆中县,Fu,府,3,1371,4,1911,4,0,POINT,211286,FROM_FD,,,,,新建,数据下限
1892,Xin'an Jun,新安郡,新安郡,106.06298,31.352667,今四川省南部县,Jun,郡,3,554,4,556,4,0,POINT,211287,FROM_FD,,,,,新建,撤销
1893,Nan'an Zhou,南安州,南安州,105.817837,32.439632,今四川省广元市,Zhou,州,3,620,4,625,4,0,POINT,211288,FROM_FD,,,,,新建,撤销
1894,Xiyi Zhou,西益州,西益州,105.817837,32.439632,今四川省广元市,Zhou,州,3,505,4,535,4,0,POINT,211289,FROM_FD,,,,,新建,更名
1895,Li Zhou,黎州,黎州,105.817837,32.439632,今四川省广元市,Zhou,州,3,536,4,552,4,0,POINT,211290,FROM_FD,,,,,更名,更名
1896,Xiyi Zhou,西益州,西益州,105.817837,32.439632,今四川省广元市,Zhou,州,3,553,4,553,4,0,POINT,211291,FROM_FD,,,,,更名,更名
1897,Li Zhou,利州,利州,105.817837,32.439632,今四川省广元市,Zhou,州,3,554,4,606,4,112961,POINT,212624,FROM_FD,,,,,更名,更名
1898,Yicheng Jun,义城郡,義城郡,105.817837,32.439632,今四川省广元市,Jun,郡,3,607,4,617,4,96587,POINT,96587,FROM_FD,,,,,更名,更名
1899,Li Zhou,利州,利州,105.817837,32.439632,今四川省广元市,Zhou,州,3,618,4,741,4,111055,POINT,212558,FROM_FD,,,,,更名,更名
1900,Yichang Jun,益昌郡,益昌郡,105.817837,32.439632,今四川省广元市,Jun,郡,3,742,4,757,4,111329,POINT,212592,FROM_FD,,,,,更名,更名
1901,Li Zhou,利州,利州,105.817837,32.439632,今四川省广元市,Zhou,州,3,758,4,1236,4,0,POINT,211292,FROM_FD,,,,,更名,撤销
1902,Lizhou Fu,利州府,利州府,105.817837,32.439632,今四川省广元市,Fu,府,3,1253,4,1276,4,0,POINT,211293,FROM_FD,,,,,新建,更名
1903,Guangyuan Lu,广元路,廣元路,105.817837,32.439632,今四川省广元市,Lu,路,3,1277,4,1370,4,0,POINT,211294,FROM_FD,,,,,更名,更名
1904,Guangyuan Fu,广元府,廣元府,105.817837,32.439632,今四川省广元市,Fu,府,3,1371,4,1375,4,0,POINT,211295,FROM_FD,,,,,更名,撤销
1905,Dongjinshou Jun,东晋寿郡,東晉壽郡,105.817837,32.439632,今四川省广元市,Jun,郡,3,498,4,582,4,0,POINT,211296,FROM_FD,,,,,新建,撤销
1906,Jinshou Jun,晋寿郡,晉壽郡,106.215604,32.208894,今四川省旺苍县嘉川镇嘉川坝,Jun,郡,3,390,4,419,4,0,POINT,211297,FROM_FD,,,,,新建,更名
1907,Guihua Jun,归化郡,歸化郡,106.760506,31.853326,今四川省巴中县,Jun,郡,3,424,4,503,4,0,POINT,211298,FROM_FD,,,,,新建,更名
1908,Dagu Jun,大谷郡,大穀郡,106.760506,31.853326,今四川省巴中县,Jun,郡,3,504,4,582,4,115130,POINT,212266,FROM_FD,,,,,更名,撤销
1909,Ba Zhou,巴州,巴州,106.760506,31.853326,今四川省巴中县,Zhou,州,3,514,4,606,4,112964,POINT,212625,FROM_FD,,,,,新建,更名
1910,Qinghua Jun,清化郡,清化郡,106.760506,31.853326,今四川省巴中县,Jun,郡,3,607,4,617,4,110245,POINT,212442,FROM_FD,,,,,更名,更名
1911,Ba Zhou,巴州,巴州,106.760506,31.853326,今四川省巴中县,Zhou,州,3,618,4,741,4,111051,POINT,212556,FROM_FD,,,,,更名,更名
1912,Qinghua Jun,清化郡,清化郡,106.760506,31.853326,今四川省巴中县,Jun,郡,3,742,4,757,4,105251,POINT,212405,FROM_FD,,,,,更名,更名
1913,Ba Zhou,巴州,巴州,106.760506,31.853326,今四川省巴中县,Zhou,州,3,758,4,1276,4,0,POINT,211299,FROM_FD,,,,,更名,撤销
1914,Bi Zhou,壁州,壁州,107.239918,31.915952,今四川省通江县,Zhou,州,3,625,4,741,4,111074,POINT,212567,FROM_FD,,,,,新建,更名
1915,Shining Jun,始宁郡,始寧郡,107.239918,31.915952,今四川省通江县,Jun,郡,3,742,4,757,4,111340,POINT,212596,FROM_FD,,,,,更名,更名
1916,Bi Zhou,壁州,壁州,107.239918,31.915952,今四川省通江县,Zhou,州,3,758,4,1071,4,0,POINT,211300,FROM_FD,,,,,更名,撤销
1917,Pingsang Jun,平桑郡,平桑郡,106.967215,32.070713,今四川省南江县,Jun,郡,3,570,4,582,4,0,POINT,211301,FROM_FD,,,,,新建,撤销
1918,Ji Zhou,集州,集州,106.967215,32.070713,今四川省南江县,Zhou,州,3,570,4,606,4,0,POINT,211302,FROM_FD,,,,,新建,更名
1919,Ji Zhou,集州,集州,106.967215,32.070713,今四川省南江县,Zhou,州,3,618,4,741,4,111067,POINT,212563,FROM_FD,,,,,更名,更名
